"nie_malla_modi_id","sen_slope_temp","sen_slope_per_temp","p_value_temp","tau_temp"
1738547,0.033,0.17,0.11184,0.33
1738548,0.034,0.18,0.12531,0.319
1738549,0.034,0.18,0.12531,0.319
1740770,0.043,0.31,0.12531,0.319
1740771,0.042,0.32,0.15463,0.297
1740772,0.043,0.3,0.11184,0.33
1740773,0.041,0.3,0.15463,0.297
1740774,0.039,0.31,0.15463,0.297
1740775,0.03,0.23,0.32297,0.209
1740776,0.023,0.2,0.32442,0.209
1740777,0.02,0.19,0.41085,0.176
1740778,0.015,0.15,0.44342,0.165
1740779,0.015,0.16,0.476,0.154
1740780,0.016,0.18,0.51122,0.143
1740781,0.01,0.12,0.66046,0.099
1740782,0.008,0.11,0.74256,0.077
1740783,0.005,0.07,0.78398,0.066
1740784,0.004,0.06,0.82667,0.055
1740785,0.004,0.05,0.86935,0.044
1740786,0.007,0.09,0.86935,0.044
1740787,0.005,0.05,0.82667,0.055
1740788,0.01,0.11,0.86935,0.044
1740789,0.005,0.06,0.91281,0.033
1740790,0.004,0.06,0.86935,0.044
1740791,0.002,0.04,0.91255,0.033
1740792,0.003,0.04,0.86935,0.044
1740793,0.006,0.08,0.86935,0.044
1740794,0.006,0.07,0.78313,0.066
1740795,0.004,0.05,0.66142,0.099
1740796,0.002,0.03,0.74256,0.077
1740797,0.001,0.01,0.95628,0.022
1740798,0,0,1,0
1740799,0,0,0.95579,0.022
1740800,0.002,0.03,0.82667,0.055
1740801,0.004,0.04,0.86935,0.044
1740802,0.007,0.07,0.82667,0.055
1740803,0.009,0.08,0.74256,0.077
1740804,0.01,0.09,0.74256,0.077
1740805,0.011,0.09,0.70113,0.088
1740806,0.01,0.08,0.66142,0.099
1740807,0.008,0.07,0.74256,0.077
1740808,0.006,0.06,0.82667,0.055
1740809,0.002,0.03,0.95628,0.022
1740810,0,0,1,0.011
1740811,-0.001,-0.01,1,-0.011
1740812,0,0,1,0
1740813,0.003,0.05,0.82667,0.055
1740814,0.005,0.07,0.66142,0.099
1740815,-0.002,-0.03,1,-0.011
1740816,0.001,0.01,0.82615,0.055
1740817,0.005,0.05,0.66142,0.099
1740818,0.007,0.06,0.70113,0.088
1740819,0.008,0.06,0.70113,0.088
1740820,0.005,0.04,0.70113,0.088
1740821,0.007,0.06,0.70113,0.088
1740822,0.007,0.06,0.78398,0.066
1740823,0.003,0.02,0.91281,0.033
1740824,-0.005,-0.05,1,-0.011
1740825,-0.007,-0.08,0.70113,-0.088
1740826,-0.012,-0.14,0.70113,-0.088
1740827,-0.008,-0.09,0.66142,-0.099
1740828,-0.008,-0.09,0.66142,-0.099
1740829,-0.008,-0.09,0.58407,-0.121
1740830,-0.008,-0.09,0.6217,-0.11
1740831,-0.006,-0.06,0.70113,-0.088
1740832,-0.006,-0.06,0.74256,-0.077
1740833,-0.004,-0.04,0.82667,-0.055
1740834,-0.003,-0.03,0.95628,-0.022
1740835,-0.02,-0.17,0.86935,-0.044
1740836,-0.018,-0.14,0.95628,-0.022
1740837,-0.015,-0.11,0.91281,-0.033
1740838,-0.01,-0.08,0.91281,-0.033
1740839,-0.007,-0.06,0.86935,-0.044
1740840,-0.005,-0.04,0.74181,-0.077
1740841,-0.01,-0.08,0.78398,-0.066
1740842,-0.012,-0.09,0.86935,-0.044
1740845,-0.015,-0.11,0.91281,-0.033
1740846,-0.014,-0.1,0.82667,-0.055
1740847,-0.02,-0.15,0.82667,-0.055
1740848,-0.018,-0.13,0.86935,-0.044
1740849,-0.004,-0.03,1,-0.011
1740850,-0.006,-0.04,0.82667,-0.055
1740900,0.089,0.56,0.12531,0.319
1740901,0.093,0.59,0.11184,0.33
1740904,0.096,0.61,0.0627,0.385
1740905,0.1,0.63,0.0627,0.385
1740908,0.107,0.65,0.04874,0.407
1740914,0.101,0.6,0.0425,0.418
1740915,0.1,0.6,0.0425,0.418
1740916,0.097,0.57,0.0375,0.429
1740945,0.03,0.16,0.11184,0.33
1740946,0.03,0.16,0.13878,0.308
1740947,0.032,0.17,0.11184,0.33
1740948,0.033,0.17,0.11184,0.33
1740949,0.035,0.18,0.12531,0.319
1740950,0.034,0.18,0.12531,0.319
1740951,0.034,0.18,0.12531,0.319
1743174,0.042,0.3,0.15463,0.297
1743175,0.039,0.3,0.15463,0.297
1743176,0.024,0.2,0.32442,0.209
1743177,0.022,0.18,0.35131,0.198
1743178,0.021,0.18,0.35131,0.198
1743179,0.016,0.15,0.44342,0.165
1743180,0.013,0.13,0.476,0.154
1743181,0.014,0.16,0.54644,0.132
1743182,0.012,0.14,0.54644,0.132
1743183,0.01,0.13,0.74256,0.077
1743184,0.007,0.09,0.78398,0.066
1743185,0.002,0.03,0.82667,0.055
1743186,0.004,0.05,0.82667,0.055
1743187,0.004,0.05,0.78398,0.066
1743188,0.005,0.05,0.86935,0.044
1743189,0.004,0.05,0.95628,0.022
1743190,0.007,0.08,0.86935,0.044
1743191,0.002,0.03,0.91281,0.033
1743192,0.002,0.04,0.91281,0.033
1743193,0.003,0.05,0.91255,0.033
1743194,0.005,0.07,0.82667,0.055
1743195,0.013,0.16,0.58294,0.121
1743196,0.014,0.17,0.6217,0.11
1743197,0.008,0.09,0.66142,0.099
1743198,0.006,0.07,0.66142,0.099
1743199,0.002,0.03,0.86883,0.044
1743200,0.002,0.03,0.78398,0.066
1743201,0.002,0.03,0.78398,0.066
1743202,0.004,0.05,0.78398,0.066
1743203,0.006,0.06,0.86935,0.044
1743204,0.009,0.08,0.74256,0.077
1743205,0.01,0.09,0.74256,0.077
1743206,0.011,0.09,0.70113,0.088
1743207,0.013,0.1,0.70113,0.088
1743208,0.011,0.09,0.66142,0.099
1743209,0.008,0.07,0.74256,0.077
1743210,0.004,0.05,0.82667,0.055
1743211,0.001,0.01,0.91281,0.033
1743212,-0.001,-0.01,1,-0.011
1743213,0,0,1,0
1743214,0.003,0.04,0.86935,0.044
1743215,0.004,0.05,0.78398,0.066
1743216,0.008,0.09,0.6217,0.11
1743217,0,0,1,0
1743218,0.002,0.02,0.82546,0.055
1743219,0.003,0.03,0.6217,0.11
1743220,0.006,0.05,0.6217,0.11
1743221,0.007,0.06,0.66142,0.099
1743222,0.008,0.07,0.66142,0.099
1743223,0.009,0.07,0.66142,0.099
1743224,0.005,0.04,0.86935,0.044
1743225,-0.001,-0.01,1,-0.011
1743226,-0.001,-0.01,0.91255,-0.033
1743227,-0.004,-0.05,0.6217,-0.11
1743228,-0.008,-0.09,0.66142,-0.099
1743229,-0.006,-0.07,0.70113,-0.088
1743230,-0.007,-0.08,0.66046,-0.099
1743231,-0.006,-0.06,0.66142,-0.099
1743232,-0.006,-0.06,0.66142,-0.099
1743233,-0.004,-0.04,0.70113,-0.088
1743234,-0.003,-0.03,0.82667,-0.055
1743235,-0.002,-0.02,0.95628,-0.022
1743236,-0.002,-0.02,0.95628,-0.022
1743237,-0.002,-0.01,0.95628,-0.022
1743238,0.002,0.02,1,0.011
1743239,-0.008,-0.06,1,-0.011
1743240,-0.008,-0.06,1,-0.011
1743241,-0.008,-0.07,1,-0.011
1743242,-0.002,-0.02,0.91281,-0.033
1743243,-0.004,-0.03,0.82667,-0.055
1743244,-0.01,-0.08,0.86935,-0.044
1743248,-0.016,-0.12,0.91281,-0.033
1743249,-0.02,-0.15,0.86935,-0.044
1743250,-0.005,-0.04,0.86935,-0.044
1743251,-0.002,-0.02,1,-0.011
1743353,0.033,0.17,0.12531,0.319
1745575,0.043,0.3,0.15463,0.297
1745576,0.04,0.3,0.15463,0.297
1745577,0.039,0.29,0.15463,0.297
1745578,0.025,0.19,0.32442,0.209
1745579,0.02,0.16,0.27212,0.231
1745580,0.02,0.18,0.41085,0.176
1745581,0.017,0.16,0.44342,0.165
1745582,0.015,0.16,0.50995,0.143
1745583,0.013,0.14,0.54644,0.132
1745584,0.009,0.1,0.74181,0.077
1745585,0.006,0.08,0.78398,0.066
1745586,0.005,0.07,0.82667,0.055
1745587,0.004,0.05,0.78398,0.066
1745588,0.002,0.03,0.74256,0.077
1745589,0.017,0.18,0.50824,0.143
1745590,0.017,0.17,0.38107,0.187
1745591,0.005,0.05,0.91281,0.033
1745592,0.007,0.09,0.78398,0.066
1745593,0.005,0.06,0.86935,0.044
1745594,0.004,0.06,0.86935,0.044
1745595,0.005,0.06,0.86935,0.044
1745596,0.012,0.15,0.58407,0.121
1745597,0.018,0.2,0.476,0.154
1745598,0.02,0.22,0.54644,0.132
1745599,0.02,0.21,0.476,0.154
1745600,0.006,0.07,0.70113,0.088
1745601,0.004,0.05,0.86883,0.044
1745602,0.002,0.03,0.74256,0.077
1745603,0.007,0.08,0.74256,0.077
1745604,0.007,0.08,0.82667,0.055
1745605,0.008,0.07,0.74256,0.077
1745606,0.01,0.09,0.74181,0.077
1745607,0.011,0.09,0.74256,0.077
1745608,0.013,0.1,0.70113,0.088
1745609,0.011,0.09,0.74256,0.077
1745610,0.008,0.07,0.74181,0.077
1745611,0.006,0.05,0.78398,0.066
1745612,0.003,0.04,0.82667,0.055
1745613,0,0,1,0.011
1745614,0,0,0.95597,0.022
1745615,0,0,1,0
1745616,0,0,1,0
1745617,0.001,0.01,0.95628,0.022
1745618,0.01,0.12,0.6217,0.11
1745619,0,0,1,0
1745620,0.001,0.01,1,0.011
1745621,0.003,0.03,0.74256,0.077
1745622,0.004,0.04,0.6217,0.11
1745623,0.006,0.05,0.70113,0.088
1745624,0.008,0.07,0.66142,0.099
1745625,0.008,0.06,0.70113,0.088
1745626,0.003,0.03,0.86935,0.044
1745627,-0.002,-0.02,1,-0.011
1745628,-0.001,-0.01,0.95628,-0.022
1745629,-0.002,-0.03,0.78398,-0.066
1745630,-0.003,-0.03,0.78398,-0.066
1745631,-0.006,-0.06,0.74256,-0.077
1745632,-0.001,-0.01,0.91255,-0.033
1745633,-0.001,-0.01,0.95628,-0.022
1745634,0,0,1,-0.011
1745635,0.001,0.01,1,0.011
1745636,0.001,0.01,1,0.011
1745637,0.001,0.01,0.95628,0.022
1745638,-0.001,-0.01,1,-0.011
1745639,0.002,0.01,1,0.011
1745640,-0.006,-0.05,1,-0.011
1745641,0.007,0.05,1,0.011
1745642,0.006,0.04,1,0.011
1745643,0.004,0.04,1,0.011
1745644,-0.001,-0.01,1,-0.011
1745645,0,0,1,-0.011
1745646,0,0,1,0
1745651,-0.016,-0.11,0.82667,-0.055
1747977,0.042,0.3,0.15463,0.297
1747978,0.039,0.29,0.15463,0.297
1747979,0.025,0.19,0.32442,0.209
1747980,0.022,0.17,0.32442,0.209
1747981,0.019,0.16,0.27212,0.231
1747982,0.017,0.15,0.34985,0.198
1747983,0.013,0.13,0.44205,0.165
1747984,0.014,0.14,0.476,0.154
1747985,0.01,0.11,0.51122,0.143
1747986,0.007,0.08,0.82667,0.055
1747987,0.004,0.05,0.82667,0.055
1747988,0.004,0.06,0.86935,0.044
1747989,0.002,0.03,0.78334,0.066
1747990,0.013,0.15,0.54644,0.132
1747991,0.017,0.17,0.38107,0.187
1747992,0.016,0.15,0.38107,0.187
1747993,0.013,0.14,0.44342,0.165
1747994,0.012,0.13,0.54644,0.132
1747995,0.008,0.09,0.74256,0.077
1747996,0.004,0.06,0.82667,0.055
1747997,0.007,0.09,0.74256,0.077
1747998,0.018,0.21,0.54644,0.132
1747999,0.02,0.22,0.476,0.154
1748000,0.022,0.22,0.35131,0.198
1748001,0.022,0.22,0.38107,0.187
1748002,0.018,0.2,0.58407,0.121
1748003,0.014,0.17,0.58407,0.121
1748004,0.005,0.06,0.66142,0.099
1748005,0.007,0.08,0.66142,0.099
1748006,0.012,0.12,0.6217,0.11
1748007,0.01,0.09,0.6217,0.11
1748008,0.011,0.09,0.58407,0.121
1748009,0.014,0.11,0.51122,0.143
1748010,0.014,0.11,0.54644,0.132
1748011,0.01,0.08,0.70113,0.088
1748012,0.008,0.07,0.78398,0.066
1748013,0.006,0.06,0.82615,0.055
1748014,0.003,0.04,0.95628,0.022
1748015,0.001,0.01,1,0.011
1748016,0.002,0.03,0.91255,0.033
1748017,0.004,0.05,0.86935,0.044
1748018,0.005,0.06,0.82615,0.055
1748019,0.005,0.06,0.78398,0.066
1748020,0.007,0.08,0.70113,0.088
1748021,0.002,0.02,0.95628,0.022
1748022,0.002,0.02,0.78398,0.066
1748023,0.004,0.04,0.70113,0.088
1748024,0.004,0.04,0.66046,0.099
1748025,0.006,0.05,0.70113,0.088
1748026,0.008,0.07,0.66142,0.099
1748027,0.018,0.14,0.35131,0.198
1748028,0.02,0.16,0.35131,0.198
1748029,0.022,0.19,0.35131,0.198
1748030,0,0,1,0.011
1748031,-0.001,-0.01,0.95628,-0.022
1748032,-0.003,-0.03,1,-0.011
1748033,0,0,1,0
1748034,0.002,0.02,0.95628,0.022
1748035,0.003,0.03,0.91281,0.033
1748036,0.004,0.04,0.86935,0.044
1748037,0.004,0.04,0.86935,0.044
1748038,0.006,0.05,0.78398,0.066
1748039,0.007,0.06,0.74256,0.077
1748040,0,0,1,0
1748041,0.004,0.03,0.91281,0.033
1748042,0.004,0.03,0.91281,0.033
1748043,0.004,0.03,0.95628,0.022
1748044,0.004,0.03,1,0.011
1748045,0,0,1,0
1748046,-0.002,-0.01,1,-0.011
1748047,0.003,0.03,0.91281,0.033
1748048,0,0,1,0
1750379,0.038,0.27,0.15463,0.297
1750380,0.036,0.26,0.15463,0.297
1750381,0.03,0.24,0.29754,0.22
1750382,0.02,0.16,0.2956,0.22
1750383,0.019,0.16,0.35131,0.198
1750384,0.015,0.14,0.29754,0.22
1750385,0.01,0.1,0.35131,0.198
1750386,0.008,0.08,0.44342,0.165
1750387,0.007,0.07,0.54644,0.132
1750388,0.005,0.06,0.74256,0.077
1750389,0.003,0.04,0.86883,0.044
1750390,0.001,0.02,0.86883,0.044
1750391,0.012,0.14,0.61923,0.11
1750392,0.013,0.14,0.44205,0.165
1750393,0.016,0.15,0.35131,0.198
1750394,0.016,0.15,0.35131,0.198
1750395,0.013,0.13,0.44342,0.165
1750396,0.012,0.13,0.50995,0.143
1750397,0.01,0.12,0.54644,0.132
1750398,0.008,0.1,0.51122,0.143
1750399,0.013,0.15,0.54644,0.132
1750400,0.015,0.16,0.44205,0.165
1750401,0.018,0.18,0.38107,0.187
1750402,0.02,0.19,0.38107,0.187
1750403,0.023,0.23,0.38107,0.187
1750404,0.02,0.21,0.50995,0.143
1750405,0.016,0.18,0.58407,0.121
1750406,0.016,0.17,0.58407,0.121
1750407,0.014,0.14,0.6217,0.11
1750408,0.014,0.13,0.58407,0.121
1750409,0.016,0.14,0.54644,0.132
1750410,0.015,0.12,0.54644,0.132
1750411,0.017,0.13,0.51122,0.143
1750412,0.013,0.11,0.51122,0.143
1750413,0.01,0.08,0.54644,0.132
1750414,0.007,0.06,0.66142,0.099
1750415,0.006,0.05,0.74181,0.077
1750416,0.003,0.03,0.86935,0.044
1750417,0.002,0.03,0.86935,0.044
1750418,0.005,0.05,0.91281,0.033
1750419,0.006,0.07,0.86935,0.044
1750420,0.007,0.07,0.70113,0.088
1750421,0.01,0.1,0.58294,0.121
1750422,0.008,0.09,0.66142,0.099
1750423,0.012,0.12,0.51122,0.143
1750424,0.018,0.17,0.51122,0.143
1750425,0.022,0.2,0.51122,0.143
1750426,0.022,0.18,0.44342,0.165
1750427,0.022,0.17,0.44342,0.165
1750428,0.018,0.14,0.32442,0.209
1750429,0.022,0.16,0.27356,0.231
1750430,0.018,0.15,0.29754,0.22
1750431,0.024,0.21,0.29754,0.22
1750432,0.002,0.02,0.95628,0.022
1750433,0.001,0.01,1,0.011
1750434,0.002,0.03,0.95628,0.022
1750435,0.005,0.05,0.82667,0.055
1750436,0.007,0.06,0.74256,0.077
1750437,0.008,0.07,0.74256,0.077
1750438,0.01,0.09,0.66142,0.099
1750439,0.01,0.09,0.70113,0.088
1750440,0.012,0.11,0.6217,0.11
1750441,0.013,0.12,0.66142,0.099
1750442,0.006,0.05,0.91281,0.033
1750443,0.007,0.05,0.91281,0.033
1750444,0.01,0.08,0.91281,0.033
1750446,0.013,0.1,0.78398,0.066
1750447,0.01,0.08,0.86935,0.044
1750448,0.009,0.07,0.78398,0.066
1750449,0.008,0.06,0.82615,0.055
1750450,0.004,0.03,0.82615,0.055
1752781,0.035,0.24,0.13878,0.308
1752782,0.029,0.22,0.29754,0.22
1752783,0.025,0.19,0.32442,0.209
1752784,0.02,0.17,0.38107,0.187
1752785,0.017,0.15,0.37964,0.187
1752786,0.01,0.09,0.29754,0.22
1752787,0.008,0.08,0.35131,0.198
1752788,0.007,0.07,0.35131,0.198
1752789,0.003,0.03,0.44205,0.165
1752790,0.005,0.06,0.74181,0.077
1752791,0.003,0.03,0.86935,0.044
1752792,0.01,0.12,0.74256,0.077
1752793,0.013,0.14,0.50995,0.143
1752794,0.02,0.2,0.44342,0.165
1752795,0.017,0.15,0.32442,0.209
1752796,0.014,0.14,0.35131,0.198
1752797,0.013,0.13,0.476,0.154
1752798,0.01,0.11,0.54644,0.132
1752799,0.009,0.1,0.54644,0.132
1752800,0.009,0.09,0.54644,0.132
1752801,0.01,0.11,0.50995,0.143
1752802,0.012,0.12,0.44342,0.165
1752803,0.015,0.14,0.38107,0.187
1752804,0.017,0.16,0.38107,0.187
1752805,0.021,0.2,0.38107,0.187
1752806,0.025,0.25,0.38107,0.187
1752807,0.02,0.22,0.51122,0.143
1752808,0.02,0.21,0.51122,0.143
1752809,0.023,0.22,0.51122,0.143
1752810,0.023,0.21,0.476,0.154
1752811,0.022,0.19,0.50995,0.143
1752812,0.022,0.18,0.51122,0.143
1752813,0.02,0.15,0.51122,0.143
1752814,0.015,0.12,0.51122,0.143
1752815,0.01,0.08,0.58407,0.121
1752816,0.009,0.08,0.6217,0.11
1752817,0.007,0.06,0.66142,0.099
1752818,0.006,0.06,0.78398,0.066
1752819,0.005,0.05,0.91281,0.033
1752820,0.007,0.08,0.86935,0.044
1752821,0.008,0.08,0.74181,0.077
1752822,0.01,0.1,0.66046,0.099
1752823,0.009,0.09,0.66046,0.099
1752824,0.008,0.08,0.51122,0.143
1752825,0.014,0.14,0.476,0.154
1752826,0.019,0.18,0.51122,0.143
1752827,0.023,0.2,0.476,0.154
1752828,0.022,0.18,0.44342,0.165
1752829,0.022,0.17,0.38107,0.187
1752830,0.018,0.14,0.32442,0.209
1752831,0.022,0.16,0.29754,0.22
1752832,0.02,0.16,0.27356,0.231
1752833,0.024,0.21,0.29754,0.22
1752834,0.007,0.06,0.86935,0.044
1752835,0.007,0.06,0.86935,0.044
1752836,0.008,0.08,0.74256,0.077
1752837,0.008,0.07,0.74256,0.077
1752838,0.012,0.1,0.6217,0.11
1752839,0.013,0.11,0.6217,0.11
1752840,0.016,0.13,0.66142,0.099
1752841,0.018,0.15,0.66142,0.099
1752842,0.017,0.15,0.58407,0.121
1752843,0.018,0.16,0.58407,0.121
1752844,0.013,0.11,0.70113,0.088
1752845,0.013,0.1,0.66142,0.099
1752848,0.015,0.11,0.74256,0.077
1752849,0.014,0.1,0.74256,0.077
1752850,0.014,0.1,0.74256,0.077
1755183,0.029,0.21,0.22704,0.253
1755184,0.022,0.17,0.38107,0.187
1755185,0.02,0.15,0.44342,0.165
1755186,0.016,0.13,0.476,0.154
1755187,0.012,0.1,0.476,0.154
1755188,0.01,0.09,0.41085,0.176
1755189,0.01,0.09,0.38107,0.187
1755190,0.006,0.06,0.476,0.154
1755191,0.003,0.03,0.50995,0.143
1755192,0.001,0.02,0.82615,0.055
1755193,0.01,0.11,0.74181,0.077
1755194,0.011,0.13,0.74256,0.077
1755195,0.014,0.15,0.50995,0.143
1755196,0.016,0.15,0.38107,0.187
1755197,0.018,0.16,0.32442,0.209
1755198,0.014,0.13,0.32442,0.209
1755199,0.011,0.11,0.476,0.154
1755200,0.01,0.11,0.54644,0.132
1755201,0.008,0.09,0.54644,0.132
1755202,0.01,0.1,0.50995,0.143
1755203,0.01,0.1,0.476,0.154
1755204,0.013,0.13,0.51122,0.143
1755205,0.013,0.12,0.35131,0.198
1755206,0.017,0.14,0.29754,0.22
1755207,0.019,0.17,0.38107,0.187
1755208,0.023,0.23,0.38107,0.187
1755209,0.025,0.26,0.35131,0.198
1755210,0.024,0.24,0.41085,0.176
1755211,0.026,0.24,0.38107,0.187
1755212,0.028,0.24,0.41085,0.176
1755213,0.03,0.24,0.41085,0.176
1755214,0.022,0.17,0.51122,0.143
1755215,0.02,0.14,0.44342,0.165
1755216,0.022,0.18,0.51122,0.143
1755217,0.015,0.12,0.51122,0.143
1755218,0.012,0.1,0.51122,0.143
1755219,0.008,0.07,0.58407,0.121
1755220,0.006,0.06,0.70113,0.088
1755221,0.006,0.06,0.66142,0.099
1755222,0.01,0.1,0.6217,0.11
1755223,0.01,0.09,0.6217,0.11
1755224,0.01,0.1,0.54644,0.132
1755225,0.01,0.09,0.50995,0.143
1755226,0.014,0.13,0.50995,0.143
1755227,0.019,0.17,0.51122,0.143
1755228,0.022,0.2,0.51122,0.143
1755229,0.021,0.18,0.476,0.154
1755230,0.022,0.18,0.41085,0.176
1755231,0.018,0.15,0.35131,0.198
1755232,0.018,0.14,0.29754,0.22
1755233,0.022,0.16,0.27356,0.231
1755234,0.025,0.2,0.27356,0.231
1755235,0.022,0.19,0.29754,0.22
1755236,0.022,0.2,0.35131,0.198
1755237,0.01,0.09,0.54644,0.132
1755238,0.01,0.09,0.58407,0.121
1755239,0.012,0.11,0.58407,0.121
1755240,0.017,0.15,0.66142,0.099
1755241,0.016,0.13,0.58407,0.121
1755242,0.018,0.15,0.58407,0.121
1755243,0.017,0.13,0.54644,0.132
1755244,0.018,0.14,0.54483,0.132
1755245,0.02,0.16,0.54644,0.132
1757584,0.032,0.21,0.15463,0.297
1757585,0.024,0.17,0.27356,0.231
1757586,0.02,0.15,0.476,0.154
1757587,0.018,0.14,0.51122,0.143
1757588,0.015,0.12,0.51122,0.143
1757589,0.013,0.11,0.54644,0.132
1757590,0.012,0.1,0.54644,0.132
1757591,0.01,0.09,0.54644,0.132
1757592,0.01,0.09,0.58294,0.121
1757593,0.007,0.07,0.66046,0.099
1757594,0.01,0.1,0.82667,0.055
1757595,0.011,0.12,0.74256,0.077
1757596,0.01,0.11,0.74256,0.077
1757597,0.015,0.15,0.50995,0.143
1757598,0.016,0.14,0.44342,0.165
1757599,0.019,0.16,0.29754,0.22
1757600,0.016,0.14,0.32442,0.209
1757601,0.011,0.11,0.51122,0.143
1757602,0.01,0.1,0.51122,0.143
1757603,0.01,0.1,0.476,0.154
1757604,0.009,0.09,0.50995,0.143
1757605,0.01,0.09,0.54644,0.132
1757606,0.013,0.12,0.50995,0.143
1757607,0.018,0.16,0.32442,0.209
1757608,0.02,0.16,0.27212,0.231
1757609,0.02,0.18,0.38107,0.187
1757610,0.024,0.23,0.38107,0.187
1757611,0.027,0.26,0.32442,0.209
1757612,0.03,0.3,0.38107,0.187
1757613,0.029,0.26,0.35131,0.198
1757614,0.03,0.26,0.32442,0.209
1757615,0.032,0.26,0.24958,0.242
1757616,0.036,0.27,0.2073,0.264
1757617,0.04,0.28,0.22844,0.253
1757618,0.02,0.15,0.51122,0.143
1757619,0.023,0.18,0.51122,0.143
1757620,0.018,0.15,0.476,0.154
1757621,0.01,0.09,0.50995,0.143
1757622,0.008,0.08,0.58407,0.121
1757623,0.008,0.08,0.58407,0.121
1757624,0.012,0.11,0.476,0.154
1757625,0.012,0.11,0.50995,0.143
1757626,0.016,0.15,0.51122,0.143
1757627,0.018,0.16,0.476,0.154
1757628,0.016,0.14,0.44342,0.165
1757629,0.022,0.2,0.51122,0.143
1757630,0.023,0.2,0.51122,0.143
1757631,0.022,0.18,0.41085,0.176
1757632,0.02,0.16,0.38107,0.187
1757633,0.018,0.14,0.32442,0.209
1757634,0.018,0.14,0.27356,0.231
1757635,0.026,0.18,0.35131,0.198
1757636,0.022,0.18,0.27356,0.231
1757637,0.02,0.17,0.29754,0.22
1757638,0.024,0.21,0.34937,0.198
1757639,0.014,0.12,0.51122,0.143
1757640,0.016,0.14,0.58407,0.121
1757641,0.018,0.15,0.51122,0.143
1757642,0.018,0.15,0.54644,0.132
1757643,0.018,0.14,0.50824,0.143
1757644,0.018,0.14,0.51122,0.143
1757645,0.02,0.16,0.54644,0.132
1757646,0.02,0.16,0.58407,0.121
1759986,0.029,0.19,0.2073,0.264
1759987,0.02,0.14,0.41085,0.176
1759988,0.018,0.13,0.44342,0.165
1759989,0.015,0.11,0.54644,0.132
1759990,0.013,0.1,0.51122,0.143
1759991,0.015,0.11,0.54644,0.132
1759992,0.01,0.08,0.66046,0.099
1759993,0.008,0.07,0.66142,0.099
1759994,0.01,0.09,0.66142,0.099
1759995,0.01,0.09,0.66142,0.099
1759996,0.007,0.07,0.70113,0.088
1759997,0.009,0.09,0.78398,0.066
1759998,0.012,0.12,0.6217,0.11
1760001,0.014,0.12,0.29754,0.22
1760002,0.016,0.14,0.32442,0.209
1760003,0.012,0.12,0.51122,0.143
1760004,0.013,0.12,0.51122,0.143
1760005,0.01,0.09,0.54644,0.132
1760006,0.01,0.09,0.54644,0.132
1760007,0.01,0.09,0.476,0.154
1760008,0.011,0.1,0.44342,0.165
1760009,0.016,0.13,0.38107,0.187
1760010,0.021,0.17,0.27356,0.231
1760011,0.022,0.19,0.27212,0.231
1760012,0.023,0.21,0.38107,0.187
1760013,0.028,0.27,0.32442,0.209
1760014,0.027,0.26,0.29754,0.22
1760015,0.029,0.27,0.29754,0.22
1760016,0.032,0.27,0.27356,0.231
1760017,0.036,0.28,0.22844,0.253
1760018,0.038,0.28,0.2073,0.264
1760019,0.04,0.28,0.22844,0.253
1760020,0.038,0.28,0.22844,0.253
1760021,0.034,0.26,0.27356,0.231
1760022,0.022,0.18,0.51122,0.143
1760023,0.018,0.16,0.54644,0.132
1760024,0.014,0.13,0.50995,0.143
1760025,0.014,0.13,0.476,0.154
1760026,0.02,0.17,0.51122,0.143
1760027,0.02,0.17,0.51122,0.143
1760028,0.018,0.15,0.476,0.154
1760029,0.018,0.15,0.51122,0.143
1760030,0.017,0.14,0.476,0.154
1760032,0.023,0.19,0.44342,0.165
1760033,0.022,0.17,0.38107,0.187
1760034,0.02,0.15,0.32442,0.209
1760035,0.02,0.15,0.27356,0.231
1760036,0.022,0.16,0.32442,0.209
1760037,0.023,0.17,0.35131,0.198
1760038,0.021,0.17,0.29754,0.22
1760039,0.024,0.2,0.29754,0.22
1760040,0.026,0.21,0.44342,0.165
1760041,0.018,0.15,0.51122,0.143
1760042,0.018,0.15,0.476,0.154
1760043,0.02,0.16,0.44342,0.165
1760044,0.018,0.14,0.51122,0.143
1760045,0.02,0.16,0.50995,0.143
1762388,0.02,0.14,0.38107,0.187
1762389,0.018,0.12,0.51122,0.143
1762390,0.02,0.15,0.51122,0.143
1762391,0.015,0.11,0.54644,0.132
1762392,0.012,0.09,0.58407,0.121
1762393,0.011,0.09,0.70113,0.088
1762394,0.006,0.05,0.74181,0.077
1762395,0.004,0.03,0.78398,0.066
1762396,0.011,0.1,0.66142,0.099
1762397,0.01,0.09,0.70113,0.088
1762398,0.01,0.1,0.66142,0.099
1762399,0.007,0.06,0.70113,0.088
1762402,0.015,0.12,0.32442,0.209
1762403,0.016,0.14,0.32297,0.209
1762404,0.014,0.14,0.35131,0.198
1762405,0.013,0.12,0.41085,0.176
1762406,0.014,0.13,0.37964,0.187
1762407,0.012,0.11,0.41085,0.176
1762408,0.01,0.09,0.44342,0.165
1762409,0.01,0.09,0.44342,0.165
1762410,0.014,0.12,0.41085,0.176
1762411,0.018,0.15,0.32442,0.209
1762412,0.02,0.15,0.29754,0.22
1762413,0.025,0.2,0.27356,0.231
1762414,0.026,0.22,0.32442,0.209
1762415,0.029,0.26,0.27356,0.231
1762416,0.03,0.28,0.22844,0.253
