"nie_malla_modi_id","sen_slope_pnwi","sen_slope_per_pnwi","p_value_pnwi","tau_pnwi"
1738389,13.302,4.37,0.32442,0.209
1738390,12.991,4.07,0.51122,0.143
1738391,13.426,4.34,0.38107,0.187
1738392,13.798,5.11,0.38107,0.187
1738393,11.32,4.71,0.38107,0.187
1738394,10.438,5.12,0.27356,0.231
1738395,12.964,4.87,0.38107,0.187
1738396,15.938,5.7,0.22844,0.253
1738397,13.657,5.25,0.32442,0.209
1738398,12.497,5.36,0.38107,0.187
1738399,12.439,6.29,0.22844,0.253
1738400,12.026,7.22,0.10052,0.341
1738401,11.193,8.48,0.04874,0.407
1738402,12.23,11.14,0.02149,0.473
1738403,8.974,11.63,0.02149,0.473
1738404,4.8,10.57,0.01179,0.516
1738405,9.563,10.36,0.01179,0.516
1738406,10.522,9.15,0.0375,0.429
1738407,12.051,6.97,0.12531,0.319
1738408,11.865,5.53,0.44342,0.165
1738409,12.56,5.18,0.27356,0.231
1738410,15.593,5.61,0.12531,0.319
1738411,15.114,5.37,0.18889,0.275
1738412,12.318,5.12,0.12531,0.319
1738413,9.813,5.73,0.0798,0.363
1738414,10.115,8.36,0.0798,0.363
1738415,6.973,8.92,0.02149,0.473
1738416,6.83,9,0.02854,0.451
1738417,6.736,8.51,0.0375,0.429
1738418,6.722,9.45,0.0375,0.429
1738419,4.917,9.37,0.04874,0.407
1738420,2.272,8.99,0.04874,0.407
1738421,4.56,8.99,0.10052,0.341
1738422,5.465,7.63,0.02854,0.451
1738423,7.465,7.79,0.0798,0.363
1738424,7.538,4.67,0.27356,0.231
1738425,9.73,4.89,0.27356,0.231
1738426,9.168,4.55,0.22844,0.253
1738427,9.263,5.11,0.15463,0.297
1738428,8.31,5.05,0.18889,0.275
1738429,9.927,6.46,0.12531,0.319
1738430,8.255,6.32,0.10052,0.341
1738431,7.235,6.74,0.15463,0.297
1738432,5.754,6.76,0.10052,0.341
1738433,3.782,7.05,0.0798,0.363
1738434,1.514,5.04,0.15463,0.297
1738435,1.42,4.28,0.12531,0.319
1738436,4.254,7.37,0.0627,0.385
1738437,5.367,7.75,0.02854,0.451
1738438,6.008,7.14,0.10052,0.341
1738439,4.471,7.12,0.04874,0.407
1738440,3.272,6.95,0.0627,0.385
1738441,1.29,4.18,0.0627,0.385
1738442,0.263,1.41,0.32442,0.209
1738443,0.45,2.07,0.12531,0.319
1738444,2.209,5.53,0.0375,0.429
1738445,0.74,2.5,0.04874,0.407
1738446,0.69,2.92,0.15463,0.297
1738447,0.26,1.56,0.1372,0.308
1738448,0.032,0.28,0.50564,0.143
1738495,0,0,0.72383,0.077
1738496,0,0,0.90282,0.033
1738497,0,0,1,-0.011
1738498,0,0,0.89763,-0.033
1738499,0,0,1,0.011
1738500,0,0,1,0.011
1738501,0,0,1,0.011
1738502,0,0,1,0.011
1738503,0,0,1,-0.011
1738504,0,0,1,-0.011
1738505,0,0,0.90282,-0.033
1738506,0,0,0.90282,-0.033
1738507,0,0,1,0.011
1738508,0,0,1,0.011
1738509,0,0,1,0
1738510,0,0,0.72924,-0.066
1738511,0,0,1,0
1738512,0,0,1,0
1738513,0,0,1,0.011
1738514,0,0,1,0.011
1738515,0,0,0.6198,0.055
1738516,0,0,0.6198,0.055
1738543,0,NA,NA,0
1738544,0,NA,NA,0
1738545,0,NA,NA,0
1738546,0,NA,NA,0
1738547,0,NA,NA,0
1738548,0,NA,NA,0
1738549,0,NA,NA,0
1740770,0.067,1.09,0.6217,0.11
1740771,0.376,2.17,0.38107,0.187
1740772,0,0,0.60651,0.11
1740773,0.085,1.24,0.32442,0.209
1740774,0.16,1.05,0.32442,0.209
1740775,0.328,3.13,0.38107,0.187
1740776,2.8,7.56,0.12531,0.319
1740777,4.36,7.32,0.0798,0.363
1740778,4.393,5.34,0.22844,0.253
1740779,4.767,4.43,0.32442,0.209
1740780,5.967,4.15,0.58407,0.121
1740781,5.493,3.2,0.66142,0.099
1740782,6.52,3.11,0.51122,0.143
1740783,8.959,3.69,0.27356,0.231
1740784,10.584,4.15,0.27356,0.231
1740785,7.29,3.49,0.44342,0.165
1740786,3.956,2.18,0.44342,0.165
1740787,7.756,5.95,0.18889,0.275
1740788,8.56,5.61,0.15463,0.297
1740789,6.893,3.5,0.58407,0.121
1740790,9.624,3.83,0.32442,0.209
1740791,13.49,4.53,0.38107,0.187
1740792,14.098,5.07,0.32442,0.209
1740793,11.13,4.43,0.44342,0.165
1740794,10.335,4.19,0.38107,0.187
1740795,9.936,4.77,0.44342,0.165
1740796,10.282,5.11,0.44342,0.165
1740797,12.823,4.97,0.38107,0.187
1740798,12.635,5,0.32442,0.209
1740799,12.522,5.34,0.44342,0.165
1740800,11.909,6.16,0.18889,0.275
1740801,10.543,6.55,0.10052,0.341
1740802,10.958,8.12,0.0798,0.363
1740803,9.655,10.25,0.0086,0.538
1740804,8.385,11.5,0.02854,0.451
1740805,6.214,11.04,0.01179,0.516
1740806,5.86,10.57,0.01179,0.516
1740807,9,9.33,0.01601,0.495
1740808,10.489,7.46,0.0798,0.363
1740809,12.268,6.5,0.12531,0.319
1740810,11.7,5.36,0.38107,0.187
1740811,14.92,5.46,0.12531,0.319
1740812,15.038,5.33,0.15463,0.297
1740813,14.578,5.43,0.12531,0.319
1740814,12.152,4.9,0.12531,0.319
1740815,10.382,5.17,0.51122,0.143
1740816,10.068,7.45,0.0798,0.363
1740817,7.735,8.77,0.02854,0.451
1740818,5.622,9.53,0.04874,0.407
1740819,5.474,10.36,0.0627,0.385
1740820,5.396,10.08,0.0627,0.385
1740821,3.705,9.22,0.01601,0.495
1740822,2.748,8.38,0.02854,0.451
1740823,4.195,9.78,0.10052,0.341
1740824,6.157,8.03,0.04874,0.407
1740825,8.52,6.22,0.12531,0.319
1740826,8.546,4.6,0.15463,0.297
1740827,7.22,4.08,0.15463,0.297
1740828,9.764,5.87,0.15463,0.297
1740829,9.954,5.9,0.18889,0.275
1740830,10.077,6.57,0.12531,0.319
1740831,7.66,6.12,0.12531,0.319
1740832,7.923,6.42,0.15463,0.297
1740833,7.141,6.83,0.15463,0.297
1740834,5.722,6.9,0.0627,0.385
1740835,4.331,7.39,0.0627,0.385
1740836,2.04,5.09,0.12531,0.319
1740837,0.812,3.35,0.12531,0.319
1740838,2.143,5.65,0.0627,0.385
1740839,4.454,7.91,0.04874,0.407
1740840,5.445,7.53,0.02149,0.473
1740841,3.631,7,0.04874,0.407
1740842,1.975,5.57,0.0798,0.363
1740845,0.342,1.72,0.22844,0.253
1740846,0.681,3.06,0.12531,0.319
1740847,0.81,3.14,0.0627,0.385
1740848,0.375,2.1,0.2073,0.264
1740849,0.21,1.45,0.20547,0.264
1740850,0.002,0.02,0.5791,0.121
1740900,0,0,0.94481,0.022
1740901,0,0,1,0.011
1740904,0,0,1,-0.011
1740905,0,0,1,-0.011
1740908,0,0,1,-0.011
1740914,0,0,1,0
1740915,0,0,1,0
1740916,0,0,1,0.011
1740945,0,NA,NA,0
1740946,0,NA,NA,0
1740947,0,NA,NA,0
1740948,0,NA,NA,0
1740949,0,NA,NA,0
1740950,0,NA,NA,0
1740951,0,NA,NA,0
1743174,0.024,0.53,0.43741,0.165
1743175,0.131,0.96,0.58407,0.121
1743176,1.764,7.18,0.0798,0.363
1743177,1.798,8.23,0.10052,0.341
1743178,2.515,7.05,0.0798,0.363
1743179,4.68,7.2,0.0798,0.363
1743180,5.345,5.23,0.32442,0.209
1743181,5.574,4.15,0.51122,0.143
1743182,5.354,3.36,0.58407,0.121
1743183,7.5,3.95,0.58407,0.121
1743184,7.573,3.45,0.38107,0.187
1743185,10.068,4.12,0.32442,0.209
1743186,8.157,3.93,0.51122,0.143
1743187,5.53,3.02,0.44342,0.165
1743188,6.84,6.54,0.12531,0.319
1743189,8.364,7.48,0.0798,0.363
1743190,7.992,5.29,0.15463,0.297
1743191,8.504,4,0.44342,0.165
1743192,10.447,4.09,0.38107,0.187
1743193,12.49,4.56,0.32442,0.209
1743194,10.232,4.23,0.38107,0.187
1743195,10.037,4.56,0.38107,0.187
1743196,9.866,4.72,0.38107,0.187
1743197,7.45,4.31,0.22844,0.253
1743198,8.418,4.35,0.38107,0.187
1743199,11.938,4.81,0.38107,0.187
1743200,11.82,5.09,0.44342,0.165
1743201,11.084,5.59,0.18889,0.275
1743202,11.118,6.88,0.12531,0.319
1743203,10.31,7.78,0.0798,0.363
1743204,9.01,10.27,0.00722,0.549
1743205,8.725,11.52,0.02854,0.451
1743206,5.333,10.32,0.01179,0.516
1743207,3.59,9.47,0.01179,0.516
1743208,6.391,10.71,0.01601,0.495
1743209,9.215,9.39,0.01601,0.495
1743210,10.806,7.08,0.12531,0.319
1743211,12.108,6.27,0.10052,0.341
1743212,11.633,5.03,0.44342,0.165
1743213,13.375,5.21,0.22844,0.253
1743214,13.463,5.35,0.12531,0.319
1743215,13.357,5.38,0.12531,0.319
1743216,9.708,4.52,0.44342,0.165
1743217,8.421,4.76,0.12531,0.319
1743218,10.38,7.63,0.0627,0.385
1743219,9.56,9.22,0.0627,0.385
1743220,6.971,10.19,0.04874,0.407
1743221,4.735,10.02,0.02854,0.451
1743222,2.815,8.93,0.02854,0.451
1743223,2.221,8.17,0.04874,0.407
1743224,3.647,9.08,0.02149,0.473
1743225,5.89,9.08,0.0375,0.429
1743226,8.17,7.79,0.0798,0.363
1743227,8.9,6.32,0.12531,0.319
1743228,8.36,4.81,0.15463,0.297
1743229,9.537,6.07,0.18889,0.275
1743230,9.389,6.56,0.12531,0.319
1743231,8.302,6.11,0.12531,0.319
1743232,8.39,6.23,0.12531,0.319
1743233,7.549,6.04,0.18889,0.275
1743234,7.57,6.79,0.12531,0.319
1743235,6.57,6.68,0.15463,0.297
1743236,5.468,6.88,0.0798,0.363
1743237,4.29,7.2,0.04874,0.407
1743238,3.062,6.6,0.0798,0.363
1743239,0.595,2.86,0.16876,0.286
1743240,1.678,5.19,0.0798,0.363
1743241,4.143,7.5,0.0627,0.385
1743242,4.194,7.44,0.04874,0.407
1743243,2.522,5.94,0.04874,0.407
1743244,1.519,5.04,0.07041,0.374
1743248,0.307,1.81,0.20547,0.264
1743249,0.337,1.9,0.2073,0.264
1743250,0.214,1.6,0.16876,0.286
1743251,0.097,0.81,0.20547,0.264
1743353,0,NA,NA,0
1745575,0,0,0.73612,0.077
1745576,0.136,1.74,0.44342,0.165
1745577,0.138,1.74,0.44342,0.165
1745578,0.358,2.74,0.44342,0.165
1745579,2.272,8.3,0.12531,0.319
1745580,3.708,8.33,0.0627,0.385
1745581,4.96,7.43,0.10052,0.341
1745582,5.43,4.97,0.32442,0.209
1745583,4.955,3.69,0.44342,0.165
1745584,6.656,3.98,0.51122,0.143
1745585,7.602,3.84,0.51122,0.143
1745586,7.618,3.44,0.38107,0.187
1745587,7.708,3.54,0.44342,0.165
1745588,5.809,3.19,0.74256,0.077
1745589,6.56,4.8,0.32442,0.209
1745590,5.938,7.52,0.10052,0.341
1745591,7.768,6.09,0.18889,0.275
1745592,8.006,4.71,0.27356,0.231
1745593,7.589,3.7,0.51122,0.143
1745594,9.626,3.87,0.38107,0.187
1745595,9.955,4.33,0.44342,0.165
1745596,7.232,3.3,0.38107,0.187
1745597,5.95,3.28,0.38107,0.187
1745598,6.773,4.1,0.18889,0.275
1745599,9.715,6.59,0.18889,0.275
1745600,9.971,4.88,0.44342,0.165
1745601,10.988,4.89,0.44342,0.165
1745602,10.72,4.95,0.38107,0.187
1745603,9.793,5.45,0.22844,0.253
1745604,9.297,6.76,0.12531,0.319
1745605,8.139,8.79,0.02149,0.473
1745606,7.524,10.75,0.02854,0.451
1745607,6.42,11.02,0.01179,0.516
1745608,3.509,9.38,0.01179,0.516
1745609,5.871,10.77,0.01179,0.516
1745610,8.917,9.79,0.0062,0.56
1745611,9.925,7.85,0.0627,0.385
1745612,11.51,6.85,0.12531,0.319
1745613,11.659,5.44,0.38107,0.187
1745614,11.565,5.06,0.38107,0.187
1745615,11.115,4.97,0.44342,0.165
1745616,10.933,4.98,0.44342,0.165
1745617,11.025,5.16,0.44342,0.165
1745618,9.9,5.32,0.18889,0.275
1745619,9.773,5.75,0.10052,0.341
1745620,10.443,7.02,0.12531,0.319
1745621,10.634,9.75,0.10052,0.341
1745622,7.037,9.64,0.0375,0.429
1745623,5.524,10.09,0.0627,0.385
1745624,3.018,9.4,0.02854,0.451
1745625,2.672,8.79,0.02854,0.451
1745626,4.287,8.86,0.0798,0.363
1745627,6.245,8.35,0.02854,0.451
1745628,8.564,6.91,0.0798,0.363
1745629,9.845,6.43,0.15463,0.297
1745630,10.094,6.34,0.15463,0.297
1745631,8.939,6.38,0.12531,0.319
1745632,7.345,5.73,0.15463,0.297
1745633,6.577,6.26,0.15463,0.297
1745634,7.103,5.9,0.15463,0.297
1745635,7.572,6.8,0.12531,0.319
1745636,6.618,6.72,0.12531,0.319
1745637,5.472,6.61,0.0627,0.385
1745638,5.128,7.21,0.02854,0.451
1745639,4.097,7.03,0.0798,0.363
1745640,2.399,5.56,0.0375,0.429
1745641,0.545,2.59,0.17048,0.286
1745642,1.12,3.88,0.0892,0.352
1745643,3.754,7.14,0.04874,0.407
1745644,2.863,6.28,0.0627,0.385
1745645,1.848,5.47,0.07041,0.374
1745646,0.842,3.41,0.0798,0.363
1745651,0.212,1.62,0.16876,0.286
1747977,0.03,0.67,0.57435,0.121
1747978,0.152,1.8,0.32442,0.209
1747979,0.352,2.72,0.44342,0.165
1747980,1.5,7.29,0.0798,0.363
1747981,2.946,9.27,0.12531,0.319
1747982,3.737,8.4,0.0627,0.385
1747983,5.118,7.34,0.10052,0.341
1747984,5.988,6.42,0.18889,0.275
1747985,5.9,4.53,0.44342,0.165
1747986,6.792,4.07,0.58407,0.121
1747987,7.585,3.88,0.58407,0.121
1747988,7.677,3.47,0.38107,0.187
1747989,7.623,3.92,0.44342,0.165
1747990,6.29,4.14,0.44342,0.165
1747991,6.37,5.85,0.38107,0.187
1747992,5.85,6.77,0.10052,0.341
1747993,7.711,6.05,0.18889,0.275
1747994,5.965,3.72,0.27356,0.231
1747995,5.644,2.88,0.51122,0.143
1747996,9.111,4.04,0.44342,0.165
1747997,7.066,3.46,0.44342,0.165
1747998,8.086,4.39,0.38107,0.187
1747999,6.432,4,0.18889,0.275
1748000,8.463,6.69,0.12531,0.319
1748001,8.73,6.82,0.12531,0.319
1748002,6.315,3.64,0.27356,0.231
1748003,10.062,4.93,0.44342,0.165
1748004,10.26,5.14,0.38107,0.187
1748005,9.943,6.28,0.12531,0.319
1748006,10.65,9.29,0.04874,0.407
1748007,7.832,9.58,0.01601,0.495
1748008,4.987,10.59,0.01601,0.495
1748009,3.043,9.11,0.01179,0.516
1748010,2.937,9.6,0.01601,0.495
1748011,6.276,11.12,0.01179,0.516
1748012,8.565,9.6,0.0375,0.429
1748013,10.413,7.74,0.10052,0.341
1748014,12.163,7.48,0.12531,0.319
1748015,11.338,5.59,0.22844,0.253
1748016,11.095,5.65,0.18889,0.275
1748017,10.978,5.62,0.15463,0.297
1748018,8.627,4.69,0.12531,0.319
1748019,10.773,6.08,0.15463,0.297
1748020,10.8,6.23,0.18889,0.275
1748021,10.638,7.17,0.10052,0.341
1748022,10.26,8.8,0.0798,0.363
1748023,8.303,9.13,0.0375,0.429
1748024,6.847,10.21,0.0627,0.385
1748025,4.721,10.26,0.01601,0.495
1748026,2.837,8.93,0.02854,0.451
1748027,1.593,6.4,0.04874,0.407
1748028,3.212,7.75,0.0375,0.429
1748029,5.344,7.73,0.0627,0.385
1748030,7.928,6.45,0.12531,0.319
1748031,9.322,6.17,0.15463,0.297
1748032,8.335,5.98,0.0798,0.363
1748033,7.281,5.92,0.15463,0.297
1748034,7.227,6.58,0.12531,0.319
1748035,6.472,6.88,0.12531,0.319
1748036,6.338,6.76,0.10052,0.341
1748037,6.062,6.5,0.12531,0.319
1748038,5.813,6.61,0.0627,0.385
1748039,4.933,6.37,0.0798,0.363
1748040,4.077,6.81,0.0798,0.363
1748041,3.668,6.89,0.0375,0.429
1748042,1.68,4.94,0.0892,0.352
1748043,0.524,3.13,0.20547,0.264
1748044,0.946,3.52,0.11184,0.33
1748045,2.035,5.52,0.04874,0.407
1748046,2.765,6.21,0.0375,0.429
1748047,1.884,5.5,0.05499,0.396
1748048,0.632,2.95,0.27356,0.231
1750379,0.037,0.8,0.50032,0.143
1750380,0.034,0.87,0.50032,0.143
1750381,0.17,1.21,0.44342,0.165
1750382,1.929,8.68,0.0798,0.363
1750383,2.57,6.7,0.0627,0.385
1750384,4.23,8.53,0.04874,0.407
1750385,5.512,7.58,0.0798,0.363
1750386,6.246,6.53,0.18889,0.275
1750387,6.579,5.44,0.51122,0.143
1750388,6.66,4.48,0.44342,0.165
1750389,7.806,4.26,0.51122,0.143
1750390,8.283,4,0.44342,0.165
1750391,4.369,2.9,0.51122,0.143
1750392,5.93,4.64,0.51122,0.143
1750393,5.838,7.52,0.10052,0.341
1750394,5.496,7.32,0.12531,0.319
1750395,5.963,5.37,0.18889,0.275
1750396,7.777,5.05,0.27356,0.231
1750397,6.344,3.18,0.51122,0.143
1750398,5.734,2.99,0.44342,0.165
1750399,7.597,4.37,0.27356,0.231
1750400,6.58,4.3,0.22844,0.253
1750401,8.421,6.74,0.12531,0.319
1750402,8.804,7.96,0.12531,0.319
1750403,9.415,8.28,0.10052,0.341
1750404,8.063,5.11,0.22844,0.253
1750405,7.747,4.11,0.32442,0.209
1750406,5.113,2.81,0.22844,0.253
1750407,9.573,6.75,0.12531,0.319
1750408,11.157,10.94,0.0375,0.429
1750409,7.703,10.23,0.02854,0.451
1750410,4.718,10.49,0.02149,0.473
1750411,2.16,8.32,0.02149,0.473
1750412,4.325,10.28,0.01179,0.516
1750413,6.498,10.64,0.0375,0.429
1750414,10.3,10.68,0.02149,0.473
1750415,10.138,8.27,0.0375,0.429
1750416,10.751,7.15,0.10052,0.341
1750417,10.346,5.95,0.12531,0.319
1750418,9.919,5.78,0.12531,0.319
1750419,9.93,5.83,0.12531,0.319
1750420,11.293,7.22,0.10052,0.341
1750421,11.025,7.7,0.12531,0.319
1750422,9.897,6.08,0.0798,0.363
1750423,10.153,8.16,0.10052,0.341
1750424,8.024,8.94,0.02854,0.451
1750425,7.232,9.1,0.02854,0.451
1750426,5.111,9.01,0.0798,0.363
1750427,3.175,8.44,0.02854,0.451
1750428,1.605,7.3,0.0627,0.385
1750429,0.581,3.74,0.12531,0.319
1750430,2.499,7.48,0.0627,0.385
1750431,5.343,7.18,0.0375,0.429
1750432,7.16,6.24,0.12531,0.319
1750433,8.648,6.35,0.12531,0.319
1750434,7.243,5.81,0.15463,0.297
1750435,6.607,6.47,0.12531,0.319
1750436,5.357,6.12,0.0798,0.363
1750437,5.023,6.18,0.0798,0.363
1750438,4.53,6.75,0.0627,0.385
1750439,4.972,6.54,0.0627,0.385
1750440,4.827,6.47,0.04874,0.407
1750441,4.492,6.58,0.04874,0.407
1750442,3.96,7.02,0.0798,0.363
1750443,2.442,5.66,0.0375,0.429
1750444,0.853,3.35,0.11184,0.33
1750446,0.59,3.42,0.24958,0.242
1750447,1.643,5.35,0.0892,0.352
1750448,1.698,5.05,0.05499,0.396
1750449,1.05,3.66,0.11184,0.33
1750450,0.573,2.67,0.27356,0.231
1752781,0,0,0.77477,0.066
1752782,0.417,4.8,0.32442,0.209
1752783,0.351,3.11,0.51122,0.143
1752784,2.235,8.33,0.12531,0.319
1752785,2.97,9.13,0.0627,0.385
1752786,3.662,8.16,0.04874,0.407
1752787,5.243,8.53,0.0627,0.385
1752788,5.907,8.13,0.10052,0.341
1752789,5.42,5.31,0.27356,0.231
1752790,6.307,4.53,0.38107,0.187
1752791,6.892,4.11,0.51122,0.143
1752792,8.115,4.34,0.44342,0.165
1752793,6.153,4.72,0.44342,0.165
1752794,5.592,6.04,0.27356,0.231
1752795,4.827,8.84,0.10052,0.341
1752796,5.668,7.35,0.10052,0.341
1752797,5.942,5.54,0.12531,0.319
1752798,7.143,4.94,0.27356,0.231
1752799,8.995,5.22,0.38107,0.187
1752800,8.013,5.01,0.18889,0.275
1752801,7.562,5.23,0.22844,0.253
1752802,8.356,6.66,0.18889,0.275
1752803,8.065,8.01,0.0798,0.363
1752804,7.544,9.16,0.02854,0.451
1752805,8.32,8.4,0.0798,0.363
1752806,9.187,6.76,0.12531,0.319
1752807,7.254,4.36,0.27356,0.231
1752808,9.708,6.42,0.18889,0.275
1752809,9.905,8.58,0.0627,0.385
1752810,8.48,9.64,0.02149,0.473
1752811,6.221,10.36,0.05499,0.396
1752812,4.073,10.07,0.02149,0.473
1752813,1.566,7.79,0.0375,0.429
1752814,3.546,9.76,0.01179,0.516
1752815,6.392,10.44,0.0375,0.429
1752816,7.93,9.89,0.01179,0.516
1752817,11.097,9.94,0.0627,0.385
1752818,10.66,8.21,0.0627,0.385
1752819,11.322,7.25,0.15463,0.297
1752820,10.912,7.35,0.12531,0.319
1752821,11.382,7.72,0.12531,0.319
1752822,10.188,8.35,0.0627,0.385
1752823,11.029,7.74,0.12531,0.319
1752824,10.134,7.77,0.12531,0.319
1752825,10.781,9.79,0.0798,0.363
1752826,7.748,8.79,0.02854,0.451
1752827,6.077,9.13,0.0375,0.429
1752828,4.156,8.58,0.02854,0.451
1752829,3.02,8.95,0.02854,0.451
1752830,1.768,7.92,0.04874,0.407
1752831,0.561,3.65,0.12531,0.319
1752832,2.817,7.87,0.0627,0.385
1752833,4.663,6.81,0.0798,0.363
1752834,6.629,6.24,0.12531,0.319
1752835,7.155,6.56,0.12531,0.319
1752836,6.356,6.34,0.10052,0.341
1752837,5.339,6.11,0.10052,0.341
1752838,4.27,6.74,0.04874,0.407
1752839,4.358,6.33,0.0627,0.385
1752840,3.845,7.4,0.0798,0.363
1752841,4.095,6.65,0.04874,0.407
1752842,4.176,6.46,0.04874,0.407
1752843,4.178,6.67,0.04874,0.407
1752844,3.18,6.56,0.04874,0.407
1752845,1.055,3.8,0.12531,0.319
1752848,0.41,2.67,0.24958,0.242
1752849,0.51,2.77,0.27356,0.231
1752850,0.526,2.66,0.24958,0.242
1755183,0.086,2.01,0.3748,0.187
1755184,0.257,3.87,0.35131,0.198
1755185,0.292,3.15,0.38107,0.187
1755186,0.714,4.19,0.27356,0.231
1755187,2.478,8.95,0.10052,0.341
1755188,3.453,8.57,0.04874,0.407
1755189,3.52,8.84,0.0798,0.363
1755190,5.612,8.96,0.0627,0.385
1755191,5.46,6.2,0.15463,0.297
1755192,7.05,5.57,0.32442,0.209
1755193,6.97,4.74,0.27356,0.231
1755194,8.033,4.87,0.38107,0.187
1755195,5.387,4.95,0.27356,0.231
1755196,5.545,8.28,0.12531,0.319
1755197,4.346,9.28,0.0798,0.363
1755198,5.535,8.12,0.0627,0.385
1755199,6.71,6.58,0.10052,0.341
1755200,6.973,4.93,0.27356,0.231
1755201,7.375,5.19,0.27356,0.231
1755202,8.717,6.58,0.18889,0.275
1755203,7.712,6.55,0.12531,0.319
1755204,7.705,7.42,0.12531,0.319
1755205,7.293,9,0.02854,0.451
1755206,5.298,8.97,0.04874,0.407
1755207,8.368,9.74,0.0375,0.429
1755208,9.912,8.88,0.0798,0.363
1755209,9.252,6.6,0.18889,0.275
1755210,9.688,7.24,0.10052,0.341
1755211,8.904,9.78,0.02854,0.451
1755212,7.451,10.48,0.02854,0.451
1755213,4.485,10.04,0.0375,0.429
1755214,2.017,8.25,0.0375,0.429
1755215,1.087,7.1,0.10052,0.341
1755216,3.34,9.19,0.01179,0.516
1755217,4.901,10.47,0.01601,0.495
1755218,7.415,10.79,0.0375,0.429
1755219,8.68,9.46,0.02149,0.473
1755220,11.823,9.97,0.0627,0.385
1755221,10.447,8.11,0.0798,0.363
1755222,10.837,10.36,0.0375,0.429
1755223,10,10.12,0.02854,0.451
1755224,11.443,10.2,0.04874,0.407
1755225,9.785,10.09,0.0375,0.429
1755226,9.969,10.32,0.0375,0.429
1755227,7.502,8.83,0.0375,0.429
1755228,7.043,9.14,0.02854,0.451
1755229,5.384,9.59,0.0627,0.385
1755230,4.233,9.3,0.0375,0.429
1755231,3.118,8.68,0.02854,0.451
1755232,1.225,6.69,0.10052,0.341
1755233,0.657,4.2,0.10052,0.341
1755234,1.62,4.54,0.12531,0.319
1755235,4.261,7.09,0.0627,0.385
1755236,5.445,6.6,0.0798,0.363
1755237,5.18,6.21,0.0627,0.385
1755238,4.933,6.33,0.0627,0.385
1755239,4.81,6.74,0.0627,0.385
1755240,4.225,6.9,0.0798,0.363
1755241,3.767,7,0.0798,0.363
1755242,3.418,6.81,0.04874,0.407
1755243,2.335,5.3,0.04874,0.407
1755244,2.454,5.37,0.0627,0.385
1755245,2.486,5.45,0.0627,0.385
1757584,0,0,0.68069,0.088
1757585,0.05,2.13,0.21659,0.253
1757586,0.262,5.16,0.24768,0.242
1757587,0.285,3.99,0.29754,0.22
1757588,0.353,2.76,0.44342,0.165
1757589,0.977,5.48,0.22844,0.253
1757590,2.415,9.34,0.0627,0.385
1757591,2.608,8.07,0.02149,0.473
1757592,5.096,10.04,0.0375,0.429
1757593,5.69,7.31,0.15463,0.297
1757594,6.632,6.57,0.15463,0.297
1757595,7.848,6.22,0.27356,0.231
1757596,7.16,5.71,0.38107,0.187
1757597,5.148,6.12,0.18889,0.275
1757598,4.607,9.26,0.0627,0.385
1757599,4.221,9.69,0.10052,0.341
1757600,5.331,8.16,0.04874,0.407
1757601,6.759,6.69,0.10052,0.341
1757602,6.43,5.31,0.32442,0.209
1757603,7.404,6.71,0.10052,0.341
1757604,7.406,6.96,0.12531,0.319
1757605,7.242,7.8,0.0798,0.363
1757606,7.695,8.91,0.04874,0.407
1757607,6.412,9.1,0.0375,0.429
1757608,3.235,8.42,0.0798,0.363
1757609,7.09,9.74,0.02854,0.451
1757610,8.592,9.32,0.0798,0.363
1757611,9.658,8.04,0.0798,0.363
1757612,9.412,7.29,0.10052,0.341
1757613,8.263,9.8,0.02149,0.473
1757614,7.229,10.64,0.02854,0.451
1757615,4.133,9.94,0.02854,0.451
1757616,1.631,7.04,0.04874,0.407
1757617,0.982,6.89,0.11184,0.33
1757618,1.744,7.9,0.02854,0.451
1757619,4.213,9.92,0.02149,0.473
1757620,6.409,10.03,0.0375,0.429
1757621,8.296,9.42,0.02149,0.473
1757622,10.4,10.02,0.02854,0.451
1757623,9.55,9.75,0.02854,0.451
1757624,8.252,8.97,0.02149,0.473
1757625,8.159,9.05,0.0375,0.429
1757626,7.704,9.33,0.02149,0.473
1757627,7.558,10.23,0.02854,0.451
1757628,7.256,10.14,0.02854,0.451
1757629,6.74,9.8,0.0375,0.429
1757630,6.469,9.72,0.04874,0.407
1757631,4.17,9.36,0.0375,0.429
1757632,3.175,8.3,0.0375,0.429
1757633,2.868,9.17,0.0375,0.429
1757634,1.18,6.37,0.10052,0.341
1757635,0.323,2.61,0.34937,0.198
1757636,1.241,3.73,0.12531,0.319
1757637,4.243,7.37,0.0798,0.363
1757638,4.474,6.77,0.0627,0.385
1757639,4.3,6.38,0.0375,0.429
1757640,4.175,6.45,0.04874,0.407
1757641,3.889,6.56,0.04874,0.407
1757642,3.67,7.31,0.04874,0.407
1757643,2.291,5.5,0.0627,0.385
1757644,2.365,5.82,0.0627,0.385
1757645,2.38,5.69,0.0627,0.385
1757646,2.146,5.87,0.0627,0.385
1759986,0,0,0.68871,0.088
1759987,0.178,6.5,0.0593,0.385
1759988,0.2,5.58,0.08792,0.352
1759989,0.281,4.43,0.41085,0.176
1759990,0.293,4.03,0.32442,0.209
1759991,0.292,4.09,0.32442,0.209
1759992,0.37,3.73,0.66142,0.099
1759993,2.511,9.49,0.02854,0.451
1759994,3.78,9.33,0.0375,0.429
1759995,5.742,10.04,0.04874,0.407
