"nie_malla_modi_id","sen_slope","sen_slope_per","p_value","tau"
"1642371",0,0,0.90902,0.033
"1642372",0,0,0.45242,0.154
"1642374",0,0,0.67822,0.088
"1642375",0,0,0.77596,0.066
"1642377",0,0,0.56607,-0.121
"1642381",0,0,0.56349,-0.121
"1642382",0,0,0.32473,-0.198
"1642383",0,0,0.57109,-0.121
"1642384",0,0,0.65251,-0.099
"1642385",0,0,0.42578,-0.165
"1642387",0,0,0.29735,-0.209
"1642388",-0.1,-5.38,0.18761,-0.264
"1642389",-0.1,-5,0.13741,-0.297
"1642390",-0.077,-4.9,0.33324,-0.198
"1642392",0,0,0.65044,-0.099
"1642393",0,0,0.24264,-0.231
"1642394",0,0,0.42175,-0.165
"1642395",-0.091,-5.53,0.27949,-0.22
"1642396",0,0,0.90761,-0.033
"1642406",0,0,0.56607,-0.121
"1642407",0,0,0.56607,-0.121
"1642408",0,0,0.68444,-0.088
"1642409",0,0,0.55818,-0.121
"1642410",0,0,0.51687,-0.132
"1642411",0,0,0.19165,-0.242
"1642412",0,0,0.08936,-0.319
"1642413",0,0,0.3455,-0.187
"1642414",0,0,0.26521,-0.209
"1642415",-0.091,-12.73,0.07146,-0.341
"1642416",0,0,0.23746,-0.22
"1642417",0,0,0.55908,-0.121
"1642418",0,0,0.72228,-0.077
"1642419",0,0,0.19148,-0.253
"1642420",0,0,0.09306,-0.297
"1642421",0,0,0.21164,-0.209
"1642422",0,0,0.43995,-0.121
"1642423",0,0,0.832,-0.044
"1642424",0,0,0.832,-0.044
"1642425",0,0,0.832,-0.044
"1642426",0,0,0.28612,-0.187
"1642427",0,0,0.42371,-0.143
"1642428",0,0,0.42371,-0.143
"1644734",-0.2,-5.6,0.23993,-0.242
"1644735",0,0,0.60212,-0.11
"1644736",0,0,0.86612,-0.044
"1644737",0,0,0.64939,-0.099
"1644738",0,0,0.90951,-0.033
"1644739",-0.167,-4.86,0.09916,-0.319
"1644740",-0.222,-6.91,0.08823,-0.341
"1644741",-0.125,-3.65,0.22586,-0.242
"1644742",0,0,0.29604,-0.198
