"nie_malla_modi_id","sen_slope_prewi","sen_slope_per_prewi","p_value_prewi","tau_prewi"
1728884,8.045,4.26,0.12531,0.319
1728885,7.84,4.19,0.12531,0.319
1728886,7.96,4.16,0.12531,0.319
1728887,7.975,4.24,0.12531,0.319
1728888,8.13,4.27,0.15463,0.297
1728889,8.39,4.23,0.27356,0.231
1728890,8,4.3,0.18889,0.275
1728891,7.6,4.28,0.15463,0.297
1728892,7.285,4.11,0.18889,0.275
1728893,6.745,3.86,0.18889,0.275
1728894,6.235,3.46,0.22844,0.253
1728895,5.87,3.42,0.18889,0.275
1728896,7.96,4.88,0.22844,0.253
1728897,7.918,4.91,0.22844,0.253
1728898,6.915,4.44,0.22844,0.253
1728899,5.326,3.56,0.22844,0.253
1728900,5.051,3.49,0.32442,0.209
1728901,3.991,2.83,0.27356,0.231
1728902,4.44,3.25,0.44342,0.165
1728903,4.113,3.12,0.51122,0.143
1728904,3.533,2.76,0.58407,0.121
1728905,3.392,2.74,0.58407,0.121
1728906,3.714,2.9,0.51122,0.143
1728907,3.42,2.81,0.51122,0.143
1728908,2.9,2.52,0.51122,0.143
1728909,2.598,2.33,0.51122,0.143
1728910,2.13,2.06,0.58407,0.121
1728911,1.75,1.75,0.66142,0.099
1728912,1.622,1.67,0.66142,0.099
1728913,1.76,1.76,0.66142,0.099
1728914,0.413,0.47,0.66142,0.099
1728915,0.788,0.87,0.74256,0.077
1728916,0.287,0.34,0.82667,0.055
1728917,0.29,0.35,0.82667,0.055
1728918,0.697,0.81,0.66142,0.099
1728919,0.512,0.62,0.66142,0.099
1728920,1.528,1.76,0.66142,0.099
1728921,1.903,2.18,0.51122,0.143
1728922,1.904,2.18,0.44342,0.165
1728923,1.109,1.35,0.44342,0.165
1728924,1.54,1.81,0.44342,0.165
1728925,1.294,1.55,0.38107,0.187
1728926,1.462,1.76,0.44342,0.165
1728927,1.185,1.49,0.51122,0.143
1728928,0.967,1.26,0.51122,0.143
1728929,1.131,1.48,0.44342,0.165
1728930,1.407,1.82,0.44342,0.165
1728931,1.427,1.86,0.35131,0.198
1728932,1.33,1.77,0.44342,0.165
1728933,1.502,1.92,0.38107,0.187
1728934,1.563,1.95,0.38107,0.187
1728935,1.593,1.97,0.38107,0.187
1728936,1.612,1.99,0.38107,0.187
1728937,1.502,1.93,0.38107,0.187
1728938,1.17,1.6,0.58407,0.121
1728939,1.165,1.69,0.58407,0.121
1728940,1.094,1.65,0.66142,0.099
1731148,1.163,0.78,0.58407,0.121
1731149,1.137,0.76,0.58407,0.121
1731160,-0.23,-0.13,1,-0.011
1731161,2.647,1.33,1,0.011
1731162,2.357,1.07,0.91281,0.033
1731163,2.378,1.02,0.82667,0.055
1731164,1.982,0.84,0.91281,0.033
1731165,1.84,0.78,0.82667,0.055
1731166,1.572,0.66,0.82667,0.055
1731167,1.385,0.57,0.74256,0.077
1731168,1.485,0.6,0.74256,0.077
1731169,0.845,0.35,0.74256,0.077
1731170,1.209,0.49,0.74256,0.077
1731171,0.64,0.27,0.82667,0.055
1731172,0.539,0.23,0.91281,0.033
1731173,1.458,0.56,0.82667,0.055
1731174,1.588,0.59,0.82667,0.055
1731175,1.949,0.71,0.82667,0.055
1731176,1.392,0.48,0.91281,0.033
1731177,3.39,1.06,0.82667,0.055
1731178,5.203,1.54,0.82667,0.055
1731179,6.13,1.73,0.82667,0.055
1731180,6.255,1.77,0.82667,0.055
1731181,7.24,2.05,0.74256,0.077
1731182,7.414,2.2,0.66142,0.099
1731183,8.705,2.43,0.58407,0.121
1731184,10.04,2.64,0.51122,0.143
1731185,11.312,2.82,0.51122,0.143
1731186,11.267,2.88,0.51122,0.143
1731187,11.212,2.94,0.51122,0.143
1731188,11.232,2.99,0.51122,0.143
1731189,11.705,3.08,0.44342,0.165
1731190,12.429,3.17,0.38107,0.187
1731191,12.255,3.19,0.38107,0.187
1731192,11.904,3.18,0.38107,0.187
1731193,11.474,3.17,0.38107,0.187
1731194,10.923,3.13,0.38107,0.187
1731195,10.097,3.07,0.38107,0.187
1731196,10.088,3.06,0.38107,0.187
1731197,10.782,3.12,0.38107,0.187
1731198,10.752,3.12,0.38107,0.187
1731199,9.608,3.04,0.38107,0.187
1731200,9.669,3.08,0.38107,0.187
1731201,9.748,3.13,0.38107,0.187
1731202,10.382,3.23,0.32442,0.209
1731203,10.733,3.29,0.32442,0.209
1731204,10.984,3.34,0.32442,0.209
1731205,11.476,3.41,0.32442,0.209
1731206,11.968,3.5,0.32442,0.209
1731207,11.208,3.4,0.32442,0.209
1731208,10.437,3.3,0.32442,0.209
1731209,10.148,3.29,0.38107,0.187
1731210,9.638,3.35,0.38107,0.187
1731211,9.113,3.42,0.38107,0.187
1731212,8.615,3.5,0.38107,0.187
1731213,7.782,3.44,0.44342,0.165
1731214,4.671,2.17,0.58407,0.121
1731215,4.179,2.02,0.51122,0.143
1731216,4.983,2.16,0.58407,0.121
1731217,5.404,2.22,0.58407,0.121
1731218,6.133,2.35,0.58407,0.121
1731219,8.771,2.89,0.51122,0.143
1731220,9.119,2.81,0.44342,0.165
1731221,8.855,2.77,0.44342,0.165
1731222,8.468,2.71,0.51122,0.143
1731223,7.989,2.64,0.51122,0.143
1731224,7.479,2.57,0.58407,0.121
1731225,6.897,2.48,0.58407,0.121
1731226,6.348,2.38,0.51122,0.143
1731227,5.66,2.26,0.58407,0.121
1731228,5.807,2.36,0.58407,0.121
1731229,6.269,2.34,0.51122,0.143
1731230,7.104,2.47,0.58407,0.121
1731231,7.456,2.53,0.58407,0.121
1731232,7.367,2.53,0.58407,0.121
1731233,7.015,2.52,0.58407,0.121
1731234,6.43,2.47,0.51122,0.143
1731235,6.502,2.6,0.51122,0.143
1731236,6.015,2.56,0.51122,0.143
1731237,5.679,2.55,0.51122,0.143
1731238,6.628,2.61,0.51122,0.143
1731239,6.974,2.67,0.58407,0.121
1731240,6.752,2.73,0.51122,0.143
1731241,6.402,2.65,0.51122,0.143
1731242,6.55,2.82,0.51122,0.143
1731243,6.235,2.74,0.51122,0.143
1731244,5.896,2.65,0.51122,0.143
1731245,5.728,2.61,0.51122,0.143
1731246,5.599,2.6,0.51122,0.143
1731247,5.151,2.54,0.58407,0.121
1731248,6.07,2.93,0.58407,0.121
1731249,6.56,3.02,0.66142,0.099
1731250,6.478,3.01,0.66142,0.099
1731251,6.175,2.97,0.58407,0.121
1731252,4.81,2.41,0.58407,0.121
1731253,5.647,2.76,0.58407,0.121
1731254,4.019,2.11,0.44342,0.165
1731255,4.098,2.1,0.44342,0.165
1731279,5.99,3.41,0.27356,0.231
1731280,7.86,4.36,0.22844,0.253
1731281,9.058,5.11,0.22844,0.253
1731282,9.245,5.1,0.18889,0.275
1731283,8.595,4.65,0.15463,0.297
1731284,7.945,4.29,0.15463,0.297
1731285,7.53,4.03,0.12531,0.319
1731286,7.19,3.92,0.15463,0.297
1731287,9.23,5.27,0.18889,0.275
1731288,7.15,3.95,0.15463,0.297
1731289,7.35,4.03,0.15463,0.297
1731290,7.725,4.04,0.12531,0.319
1731291,7.75,4.12,0.12531,0.319
1731292,7.395,4.23,0.15463,0.297
1731293,7.22,4.2,0.15463,0.297
1731294,6.91,4.03,0.15463,0.297
1731295,6.59,3.79,0.15463,0.297
1731296,7.38,4.47,0.18889,0.275
1731297,7.327,4.58,0.22844,0.253
1731298,7.755,4.8,0.22844,0.253
1731299,7.738,4.83,0.22844,0.253
1731300,7.055,4.57,0.22844,0.253
1731301,6.35,4.15,0.22844,0.253
1731302,5.391,3.55,0.27356,0.231
1731303,3.789,2.73,0.32442,0.209
1731304,4.183,3.21,0.38107,0.187
1731305,3.507,2.81,0.44342,0.165
1731306,3.384,2.68,0.58407,0.121
1731307,3.177,2.63,0.58407,0.121
1731308,3.105,2.63,0.51122,0.143
1731309,2.876,2.53,0.51122,0.143
1731310,3.06,2.75,0.51122,0.143
1731311,2.787,2.55,0.51122,0.143
1731312,2.142,2.08,0.58407,0.121
1731313,1.742,1.84,0.66142,0.099
1731314,1.637,1.74,0.66142,0.099
1731315,1.79,1.85,0.66142,0.099
1731316,0.602,0.68,0.74256,0.077
1731317,0.415,0.48,0.74256,0.077
1731320,0.433,0.53,0.74256,0.077
1731321,1.22,1.41,0.66142,0.099
1731322,1.025,1.23,0.66142,0.099
1731323,1.534,1.81,0.58407,0.121
1731324,1.6,1.88,0.44342,0.165
1731325,0.61,0.78,0.74256,0.077
1731326,0.949,1.17,0.44342,0.165
1731327,0.587,0.76,0.58407,0.121
1731328,0.658,0.86,0.58407,0.121
1731329,0.752,0.99,0.58407,0.121
1731330,0.884,1.15,0.51122,0.143
1731331,0.921,1.23,0.58407,0.121
1731332,1.268,1.65,0.51122,0.143
1731333,1.028,1.41,0.58407,0.121
1731334,1.086,1.46,0.58407,0.121
1731335,1.366,1.81,0.38107,0.187
1731336,1.567,1.95,0.38107,0.187
1731337,1.51,1.93,0.38107,0.187
1731338,1.493,1.92,0.38107,0.187
1731339,1.252,1.69,0.58407,0.121
1731340,1.448,1.9,0.32442,0.209
1731341,1.151,1.62,0.58407,0.121
1731342,1.103,1.67,0.66142,0.099
1733551,1.508,1.02,0.66142,0.099
1733562,-0.265,-0.15,1,-0.011
1733563,2.378,1.23,1,0.011
1733564,2.568,1.19,0.91281,0.033
1733565,2.438,1.06,0.82667,0.055
1733566,2.28,0.99,0.91281,0.033
1733567,2.133,0.91,0.82667,0.055
1733568,2.03,0.88,0.82667,0.055
1733569,1.82,0.8,0.91281,0.033
1733570,1.575,0.7,0.91281,0.033
1733571,1.233,0.54,0.91281,0.033
1733572,0.995,0.45,1,0.011
1733573,0.673,0.29,0.74256,0.077
1733574,1.784,0.7,0.82667,0.055
1733575,2.408,0.89,0.82667,0.055
1733576,2.32,0.83,0.82667,0.055
1733577,2.672,0.91,0.91281,0.033
1733578,1.987,0.64,0.82667,0.055
1733579,4.842,1.47,0.82667,0.055
1733580,5.683,1.64,0.82667,0.055
1733581,7.029,1.98,0.74256,0.077
1733582,6.548,1.94,0.74256,0.077
1733583,6.468,1.96,0.74256,0.077
1733584,7.687,2.18,0.66142,0.099
1733585,9.272,2.52,0.58407,0.121
1733586,10.463,2.71,0.51122,0.143
1733587,10.925,2.81,0.51122,0.143
1733588,10.86,2.86,0.51122,0.143
1733589,10.818,2.91,0.51122,0.143
1733590,10.774,2.96,0.51122,0.143
1733591,11.425,3.06,0.44342,0.165
1733592,12.576,3.18,0.38107,0.187
1733593,12.398,3.19,0.38107,0.187
1733594,12.075,3.19,0.38107,0.187
1733595,11.576,3.17,0.38107,0.187
1733596,11.098,3.14,0.38107,0.187
1733597,10.57,3.11,0.38107,0.187
1733598,9.866,3.05,0.38107,0.187
1733599,9.628,3.03,0.38107,0.187
1733600,10.068,3.07,0.38107,0.187
1733601,9.131,2.99,0.38107,0.187
1733602,9.942,3.1,0.32442,0.209
1733603,10.355,3.17,0.32442,0.209
1733604,10.582,3.22,0.32442,0.209
1733605,10.913,3.28,0.32442,0.209
1733606,11.275,3.33,0.32442,0.209
1733607,11.79,3.43,0.32442,0.209
1733608,11.57,3.41,0.32442,0.209
1733609,10.58,3.3,0.32442,0.209
1733610,9.927,3.3,0.38107,0.187
1733611,9.703,3.33,0.38107,0.187
1733612,9.407,3.37,0.38107,0.187
1733613,9.15,3.41,0.38107,0.187
1733614,8.807,3.44,0.38107,0.187
1733615,8.175,3.52,0.44342,0.165
1733616,4.352,2.06,0.58407,0.121
1733617,4.304,2.03,0.58407,0.121
1733618,5.085,2.16,0.58407,0.121
1733619,6.446,2.44,0.58407,0.121
1733620,7.438,2.62,0.51122,0.143
1733621,8.218,2.73,0.51122,0.143
1733622,8.906,2.78,0.51122,0.143
1733623,8.819,2.75,0.51122,0.143
1733624,8.449,2.69,0.51122,0.143
1733625,7.93,2.61,0.58407,0.121
1733626,7.443,2.53,0.58407,0.121
1733627,6.9,2.43,0.58407,0.121
1733628,6.263,2.32,0.51122,0.143
1733629,5.761,2.22,0.58407,0.121
1733630,5.175,2.16,0.58407,0.121
1733631,6.15,2.27,0.44342,0.165
1733632,6.693,2.37,0.51122,0.143
1733633,7.013,2.43,0.58407,0.121
1733634,7.014,2.46,0.58407,0.121
1733635,6.787,2.46,0.51122,0.143
1733636,6.49,2.46,0.51122,0.143
1733637,6.087,2.45,0.51122,0.143
1733638,6.188,2.66,0.51122,0.143
1733639,6.339,2.71,0.51122,0.143
1733640,6.37,2.58,0.51122,0.143
1733641,7.017,2.77,0.51122,0.143
1733642,6.49,2.66,0.51122,0.143
1733643,6.437,2.77,0.51122,0.143
1733644,5.934,2.64,0.51122,0.143
1733645,6.937,3.01,0.66142,0.099
1733646,6.777,3.02,0.66142,0.099
1733647,6.645,3.02,0.58407,0.121
1733648,6.542,3.02,0.58407,0.121
1733649,6.388,3.02,0.58407,0.121
1733650,5.008,2.5,0.58407,0.121
1733653,4.757,2.39,0.58407,0.121
1733654,3.745,1.99,0.58407,0.121
1733656,3.745,2.06,0.51122,0.143
1733657,3.882,2.06,0.44342,0.165
1733682,8.353,4.84,0.18889,0.275
1733683,8.862,5.09,0.15463,0.297
1733684,8.31,4.75,0.15463,0.297
1733685,7.695,4.35,0.15463,0.297
1733686,7.45,4.18,0.18889,0.275
1733687,7.55,4.12,0.18889,0.275
1733688,9.465,5.26,0.18889,0.275
1733689,9.31,5.42,0.22844,0.253
1733690,9.435,5.3,0.18889,0.275
1733691,7.175,3.84,0.15463,0.297
1733692,7.31,3.93,0.15463,0.297
1733693,7.125,4.08,0.18889,0.275
1733694,7.02,4.18,0.18889,0.275
1733695,6.885,4.11,0.18889,0.275
1733696,7.337,4.54,0.22844,0.253
1733697,6.86,4.33,0.22844,0.253
1733698,7.147,4.48,0.22844,0.253
1733699,7.37,4.6,0.22844,0.253
1733700,7.53,4.55,0.22844,0.253
1733701,7.112,4.55,0.22844,0.253
1733702,7.49,4.66,0.22844,0.253
1733703,6.44,4.24,0.22844,0.253
1733704,5.011,3.47,0.38107,0.187
1733705,5.395,3.6,0.32442,0.209
1733706,4.098,2.9,0.27356,0.231
1733707,3.061,2.53,0.44342,0.165
1733708,3.273,2.62,0.58407,0.121
1733709,3.157,2.6,0.58407,0.121
1733710,3.085,2.6,0.51122,0.143
1733711,2.779,2.48,0.51122,0.143
1733712,1.698,1.68,0.58407,0.121
1733713,2.615,2.46,0.58407,0.121
1733714,2.685,2.53,0.58407,0.121
1733715,2.283,2.21,0.58407,0.121
1733716,1.98,2.05,0.66142,0.099
1733717,1.327,1.46,0.66142,0.099
1733726,1.289,1.55,0.44342,0.165
1733727,0.544,0.7,0.74256,0.077
1733728,0.599,0.78,0.66142,0.099
1733729,0.616,0.8,0.58407,0.121
1733730,0.625,0.87,0.74256,0.077
1733731,0.765,1.05,0.74256,0.077
1733732,0.808,1.1,0.66142,0.099
1733733,0.882,1.23,0.66142,0.099
1733734,0.946,1.29,0.66142,0.099
1733735,0.991,1.39,0.58407,0.121
1733736,1.027,1.48,0.58407,0.121
1733737,1.065,1.47,0.58407,0.121
1733738,1.091,1.51,0.58407,0.121
1733739,1.235,1.66,0.58407,0.121
1733740,1.119,1.55,0.58407,0.121
1733741,1.124,1.59,0.58407,0.121
1733742,1.135,1.56,0.58407,0.121
1733743,1.133,1.61,0.58407,0.121
1733744,1.09,1.64,0.66142,0.099
1735964,0.857,0.51,1,0.011
1735965,1.892,1,1,0.011
1735966,2.742,1.26,0.91281,0.033
1735967,2.867,1.3,0.91281,0.033
1735968,2.62,1.15,0.91281,0.033
1735969,2.677,1.21,0.91281,0.033
1735970,2.718,1.29,1,0.011
1735971,2.417,1.12,1,0.011
1735972,2.165,1.01,1,0.011
1735973,1.875,0.88,1,0.011
1735974,1.225,0.52,0.82667,0.055
1735975,1.957,0.78,0.74256,0.077
1735976,2.618,0.99,0.74256,0.077
1735977,2.918,1.07,0.82667,0.055
1735978,3.303,1.13,0.91281,0.033
1735979,3.25,1.08,0.91281,0.033
1735980,3.847,1.2,0.82667,0.055
1735981,4.383,1.32,0.82667,0.055
1735982,6.593,1.92,0.82667,0.055
1735983,6.379,1.91,0.82667,0.055
1735984,5.933,1.86,0.82667,0.055
1735985,6.922,2.06,0.74256,0.077
1735986,8.09,2.26,0.66142,0.099
1735987,9.285,2.45,0.51122,0.143
1735988,10.416,2.72,0.51122,0.143
1735989,10.818,2.81,0.51122,0.143
1735990,10.459,2.83,0.51122,0.143
1735991,10.326,2.88,0.51122,0.143
1735992,10.192,2.91,0.51122,0.143
1735993,11.342,3.05,0.44342,0.165
1735994,12.248,3.15,0.38107,0.187
1735995,12.147,3.17,0.38107,0.187
1735996,11.987,3.18,0.38107,0.187
1735997,11.595,3.17,0.38107,0.187
1735998,11.178,3.15,0.38107,0.187
1735999,10.932,3.14,0.38107,0.187
1736000,10.367,3.09,0.38107,0.187
1736001,9.412,3.01,0.38107,0.187
1736002,9.378,3.01,0.38107,0.187
1736003,9.248,3.01,0.38107,0.187
1736004,10.272,3.14,0.32442,0.209
1736005,10.741,3.2,0.32442,0.209
1736006,11.045,3.25,0.32442,0.209
1736007,11.256,3.29,0.32442,0.209
1736008,11.624,3.35,0.32442,0.209
1736009,12.322,3.48,0.38107,0.187
1736010,11.015,3.31,0.32442,0.209
1736011,10.203,3.25,0.32442,0.209
1736012,9.485,3.32,0.38107,0.187
1736013,9.14,3.37,0.38107,0.187
1736014,9.09,3.38,0.38107,0.187
1736015,9.008,3.25,0.44342,0.165
1736016,8.858,3.24,0.44342,0.165
1736017,7.08,2.79,0.44342,0.165
1736018,3.975,1.96,0.58407,0.121
1736019,4.451,2.04,0.58407,0.121
1736020,5.242,2.17,0.58407,0.121
1736021,6.103,2.31,0.58407,0.121
1736022,6.664,2.39,0.58407,0.121
1736023,8.536,2.77,0.51122,0.143
1736024,8.839,2.77,0.51122,0.143
1736025,8.522,2.71,0.51122,0.143
1736026,8.327,2.66,0.51122,0.143
1736027,7.848,2.57,0.58407,0.121
1736028,7.271,2.47,0.58407,0.121
1736029,6.825,2.38,0.58407,0.121
1736030,6.134,2.25,0.44342,0.165
1736031,5.715,2.23,0.58407,0.121
1736032,5.205,2.16,0.66142,0.099
1736033,5.92,2.22,0.58407,0.121
1736034,6.13,2.23,0.44342,0.165
1736035,6.546,2.32,0.51122,0.143
1736036,6.766,2.39,0.51122,0.143
1736037,6.492,2.39,0.51122,0.143
1736038,6.497,2.51,0.51122,0.143
1736039,6.172,2.54,0.51122,0.143
1736040,5.664,2.5,0.58407,0.121
1736041,5.636,2.5,0.58407,0.121
1736042,7.685,2.94,0.58407,0.121
1736043,7.664,2.98,0.58407,0.121
1736044,7.407,3,0.58407,0.121
1736045,7.15,3.01,0.66142,0.099
1736046,6.913,3.02,0.66142,0.099
1736047,6.743,3.02,0.58407,0.121
1736048,6.505,3.02,0.58407,0.121
1736050,6.097,2.94,0.58407,0.121
1736055,4.007,2.09,0.58407,0.121
1736092,9.758,5.59,0.18889,0.275
1736093,9.295,5.25,0.18889,0.275
1736094,8.015,4.54,0.18889,0.275
1736095,8.75,5.16,0.18889,0.275
1736096,7.887,4.8,0.22844,0.253
1736097,7.82,4.81,0.22844,0.253
1736098,7.24,4.38,0.18889,0.275
1736099,7.525,4.64,0.22844,0.253
1736100,7.072,4.45,0.22844,0.253
1736101,7.65,4.95,0.22844,0.253
1736102,7.45,4.81,0.22844,0.253
1736103,7.685,4.98,0.22844,0.253
1736104,7.628,4.78,0.22844,0.253
1736105,6.805,4.48,0.22844,0.253
1736106,4.728,3.4,0.32442,0.209
1736107,4.778,3.35,0.29754,0.22
1736108,3.583,2.8,0.38107,0.187
1736109,3.285,2.64,0.44342,0.165
1736110,2.806,2.39,0.51122,0.143
1736111,3.115,2.56,0.58407,0.121
1736112,2.918,2.5,0.51122,0.143
1736113,2.3,2.19,0.51122,0.143
1736114,1.727,1.72,0.58407,0.121
1736115,1.952,2.01,0.66142,0.099
1736116,2.043,2.14,0.66142,0.099
1736117,2.003,2.14,0.66142,0.099
1736140,1.053,1.54,0.66142,0.099
1736141,1.075,1.55,0.58407,0.121
1736142,1.089,1.55,0.58407,0.121
1736143,1.095,1.62,0.58407,0.121
1736144,1.107,1.58,0.58407,0.121
1736145,1.091,1.64,0.66142,0.099
1736146,1.07,1.6,0.66142,0.099
1736147,1.005,1.55,0.66142,0.099
1738367,1.32,0.75,0.91281,0.033
1738368,3.417,1.72,0.91281,0.033
1738369,3.445,1.66,0.91281,0.033
1738370,2.973,1.48,1,0.011
1738371,2.615,1.32,1,0.011
1738372,1.977,1.02,0.91281,0.033
1738373,2.5,1.27,0.91281,0.033
1738374,2.895,1.46,0.91281,0.033
1738375,2.225,1,0.91281,0.033
1738376,1.74,0.74,0.82667,0.055
1738377,2.167,0.86,0.74256,0.077
1738378,3.056,1.14,0.74256,0.077
1738379,3.42,1.21,0.82667,0.055
1738380,4.145,1.4,0.91281,0.033
1738381,3.958,1.27,0.82667,0.055
1738382,4.495,1.39,0.82667,0.055
1738383,4.32,1.35,0.82667,0.055
1738384,6.182,1.89,0.82667,0.055
1738385,5.618,1.81,0.82667,0.055
1738386,5.809,1.87,0.82667,0.055
1738387,6.94,2.08,0.66142,0.099
1738388,8.061,2.28,0.66142,0.099
1738389,9.122,2.45,0.51122,0.143
1738390,10.071,2.71,0.51122,0.143
1738391,10.248,2.77,0.51122,0.143
1738392,10.178,2.82,0.51122,0.143
1738393,10.077,2.86,0.51122,0.143
1738394,9.857,2.88,0.51122,0.143
1738395,11.194,3.04,0.51122,0.143
1738396,11.727,3.11,0.44342,0.165
1738397,11.699,3.14,0.38107,0.187
1738398,11.543,3.15,0.38107,0.187
1738399,11.236,3.14,0.38107,0.187
1738400,10.902,3.13,0.38107,0.187
1738401,10.425,3.09,0.38107,0.187
1738402,10.121,3.07,0.38107,0.187
1738403,9.382,3.01,0.38107,0.187
1738404,8.49,2.95,0.38107,0.187
1738405,9.578,3.05,0.38107,0.187
1738406,9.968,3.12,0.32442,0.209
1738407,10.77,3.2,0.32442,0.209
1738408,11.248,3.26,0.38107,0.187
1738409,11.464,3.29,0.38107,0.187
1738410,12.102,3.41,0.38107,0.187
1738411,12.058,3.43,0.38107,0.187
1738412,10.925,3.28,0.32442,0.209
1738413,9.925,3.18,0.38107,0.187
1738414,9.325,3.22,0.38107,0.187
1738415,8.798,3.27,0.44342,0.165
1738416,8.713,3.26,0.44342,0.165
1738417,8.737,3.24,0.44342,0.165
1738418,8.357,3.15,0.44342,0.165
1738419,6.327,2.5,0.44342,0.165
1738420,3.979,1.95,0.58407,0.121
1738421,4.812,2.1,0.58407,0.121
1738422,5.313,2.16,0.58407,0.121
1738423,5.751,2.21,0.58407,0.121
1738424,8.203,2.76,0.51122,0.143
1738425,8.745,2.78,0.51122,0.143
1738426,8.65,2.75,0.51122,0.143
1738427,8.277,2.68,0.51122,0.143
1738428,7.928,2.6,0.58407,0.121
1738429,7.688,2.53,0.58407,0.121
1738430,7.192,2.43,0.58407,0.121
1738431,6.663,2.31,0.51122,0.143
1738432,6.159,2.2,0.44342,0.165
1738433,5.67,2.16,0.58407,0.121
1738434,5.09,2.09,0.66142,0.099
1738435,5.052,2.03,0.66142,0.099
1738436,6.058,2.27,0.58407,0.121
1738437,5.964,2.19,0.51122,0.143
1738438,6.534,2.33,0.44342,0.165
1738439,7.405,2.72,0.51122,0.143
1738440,6.797,2.62,0.51122,0.143
1738441,6.467,2.62,0.51122,0.143
1738442,6.204,2.65,0.58407,0.121
1738443,6.58,2.78,0.58407,0.121
1738444,7.391,2.93,0.58407,0.121
1738445,7.291,2.97,0.58407,0.121
1738446,7.197,3,0.58407,0.121
1738447,6.998,3.02,0.66142,0.099
1738448,6.778,3.02,0.58407,0.121
1738495,8.682,5.16,0.22844,0.253
1738496,8.382,5.03,0.22844,0.253
1738497,8.043,4.87,0.22844,0.253
1738498,7.782,4.75,0.22844,0.253
1738499,8.78,5.54,0.22844,0.253
1738500,8.631,5.56,0.22844,0.253
1738501,8.686,5.62,0.22844,0.253
1738502,8.597,5.63,0.22844,0.253
1738503,8.69,5.72,0.22844,0.253
1738504,7.18,4.55,0.22844,0.253
1738505,7.71,4.97,0.22844,0.253
1738506,7.072,4.7,0.22844,0.253
1738507,4.575,3.31,0.22844,0.253
1738508,4.106,3.1,0.32442,0.209
1738509,3.36,2.61,0.32442,0.209
1738510,3.587,2.79,0.32442,0.209
1738511,3.6,2.83,0.44342,0.165
1738512,3.118,2.54,0.44342,0.165
1738513,2.596,2.3,0.44342,0.165
1738514,2.951,2.5,0.58407,0.121
1738515,3.417,3.04,0.38107,0.187
1738516,1.837,1.8,0.51122,0.143
1738543,1.04,1.55,0.66142,0.099
1738544,1.056,1.58,0.66142,0.099
1738545,1.066,1.59,0.66142,0.099
1738546,1.075,1.62,0.66142,0.099
1738547,1.076,1.64,0.66142,0.099
1738548,1.081,1.64,0.66142,0.099
1738549,1.083,1.64,0.66142,0.099
1740770,1.275,0.71,0.91281,0.033
1740771,3.925,1.99,0.91281,0.033
1740772,1.278,0.76,0.91281,0.033
1740773,2.208,1.22,0.91281,0.033
1740774,2.317,1.19,0.91281,0.033
1740775,1.82,0.95,0.91281,0.033
1740776,3.013,1.39,0.91281,0.033
1740777,2.458,1.05,0.82667,0.055
1740778,2.168,0.88,0.74256,0.077
1740779,2.737,1.07,0.74256,0.077
1740780,3.597,1.32,0.74256,0.077
1740781,3.342,1.18,0.82667,0.055
1740782,3.929,1.27,0.82667,0.055
1740783,5.09,1.6,0.82667,0.055
1740784,5.303,1.64,0.82667,0.055
1740785,4.635,1.51,0.82667,0.055
1740786,5.865,1.86,0.82667,0.055
1740787,5.161,1.74,0.82667,0.055
1740788,5.844,1.9,0.82667,0.055
1740789,6.807,2.09,0.66142,0.099
1740790,8.026,2.29,0.66142,0.099
1740791,9.141,2.47,0.51122,0.143
1740792,9.16,2.5,0.51122,0.143
1740793,9.516,2.71,0.51122,0.143
1740794,9.804,2.79,0.51122,0.143
1740795,9.541,2.81,0.51122,0.143
1740796,9.772,2.88,0.51122,0.143
1740797,11.034,3.03,0.51122,0.143
1740798,11.223,3.07,0.44342,0.165
1740799,11.198,3.1,0.44342,0.165
1740800,10.838,3.09,0.44342,0.165
1740801,10.491,3.08,0.44342,0.165
1740802,10.199,3.06,0.44342,0.165
1740803,9.576,3.02,0.44342,0.165
1740804,9.077,2.97,0.38107,0.187
1740805,8.647,2.93,0.38107,0.187
1740806,8.58,2.94,0.38107,0.187
1740807,9.552,3.04,0.38107,0.187
1740808,10.324,3.15,0.32442,0.209
1740809,10.996,3.22,0.38107,0.187
1740810,11.248,3.26,0.38107,0.187
1740811,11.95,3.3,0.38107,0.187
1740812,12.034,3.33,0.38107,0.187
1740813,11.534,3.27,0.32442,0.209
1740814,11.003,3.21,0.32442,0.209
1740815,10.232,3.13,0.32442,0.209
1740816,9.515,3.19,0.44342,0.165
1740817,8.96,3.23,0.44342,0.165
1740818,8.45,3.27,0.44342,0.165
1740819,7.81,3.08,0.44342,0.165
1740820,6.96,2.73,0.44342,0.165
1740821,5.477,2.23,0.51122,0.143
1740822,5.188,2.16,0.51122,0.143
1740823,4.584,2.04,0.58407,0.121
1740824,5.455,2.17,0.58407,0.121
1740825,7.96,2.76,0.58407,0.121
1740826,8.666,2.81,0.51122,0.143
1740827,8.464,2.76,0.51122,0.143
1740828,8.232,2.7,0.51122,0.143
1740829,8.173,2.66,0.51122,0.143
1740830,7.831,2.58,0.58407,0.121
1740831,7.244,2.46,0.58407,0.121
1740832,7.047,2.38,0.58407,0.121
1740833,6.536,2.26,0.51122,0.143
1740834,5.995,2.13,0.51122,0.143
1740835,5.9,2.19,0.58407,0.121
1740836,5.042,1.95,0.58407,0.121
1740837,5.15,2.1,0.66142,0.099
