"nie_malla_modi_id","sen_slope_presp","sen_slope_per_presp","p_value_presp","tau_presp"
1673542,-1.267,-0.79,0.82667,-0.055
1673543,-1.684,-1.04,0.44342,-0.165
1673544,-1.682,-1.06,0.44342,-0.165
1673545,-1.695,-1.11,0.44342,-0.165
1673546,-1.719,-1.19,0.51122,-0.143
1673547,-1.673,-1.12,0.44342,-0.165
1673548,-1.63,-1.06,0.44342,-0.165
1673549,-1.611,-1.04,0.38107,-0.187
1673550,-1.649,-1.13,0.44342,-0.165
1673551,-1.686,-1.24,0.44342,-0.165
1673552,-1.578,-1.38,0.32442,-0.209
1673553,-1.757,-1.44,0.32442,-0.209
1673554,-1.612,-1.38,0.27356,-0.231
1673555,-1.699,-1.42,0.32442,-0.209
1673556,-2.01,-1.59,0.32442,-0.209
1673557,-2.663,-1.96,0.32442,-0.209
1673558,-2.638,-1.81,0.32442,-0.209
1673559,-2.93,-1.89,0.32442,-0.209
1673560,-3.163,-1.95,0.32442,-0.209
1673561,-3.262,-1.97,0.32442,-0.209
1673562,-3.412,-2.01,0.32442,-0.209
1673563,-3.272,-1.98,0.32442,-0.209
1673564,-3.242,-2.01,0.32442,-0.209
1673565,-3.636,-2.13,0.32442,-0.209
1673566,-3.596,-2.19,0.32442,-0.209
1673567,-3.596,-2.26,0.32442,-0.209
1673568,-3.702,-2.35,0.32442,-0.209
1673569,-4.925,-3.05,0.22844,-0.253
1673570,-5.105,-3.13,0.22844,-0.253
1673571,-4.794,-3.03,0.22844,-0.253
1673572,-4.314,-2.87,0.22844,-0.253
1673573,-4.314,-2.93,0.22844,-0.253
1673574,-4.43,-2.99,0.22844,-0.253
1673575,-4.5,-3.03,0.22844,-0.253
1673576,-4.34,-3.07,0.22844,-0.253
1673577,-4.182,-3.09,0.22844,-0.253
1673578,-3.853,-2.9,0.22844,-0.253
1673579,-5.072,-3.89,0.22844,-0.253
1673580,-5.044,-3.91,0.27356,-0.231
1673581,-5.038,-3.94,0.27356,-0.231
1673582,-5.24,-3.95,0.22844,-0.253
1673583,-5.352,-3.98,0.22844,-0.253
1673584,-5.464,-4,0.27356,-0.231
1673585,-5.436,-4.05,0.38107,-0.187
1673586,-5.378,-4.09,0.27356,-0.231
1673587,-5.574,-4.13,0.27356,-0.231
1673588,-5.712,-4.18,0.27356,-0.231
1673589,-5.79,-4.22,0.27356,-0.231
1673590,-5.47,-4.07,0.22844,-0.253
1673591,-5.188,-3.87,0.22844,-0.253
1673592,-4.902,-3.67,0.22844,-0.253
1673593,-4.877,-3.7,0.18889,-0.275
1673594,-4.51,-3.49,0.12531,-0.319
1673595,-5.037,-3.7,0.15463,-0.297
1673596,-5.297,-3.78,0.18889,-0.275
1673597,-4.993,-3.62,0.12531,-0.319
1673598,-4.93,-3.58,0.12531,-0.319
1673599,-5.013,-3.66,0.12531,-0.319
1673600,-5.048,-3.77,0.12531,-0.319
1673601,-4.648,-3.52,0.12531,-0.319
1673602,-4.545,-3.43,0.12531,-0.319
1673603,-4.625,-3.47,0.12531,-0.319
1673604,-3.983,-3.11,0.18889,-0.275
1673605,-3.993,-3.12,0.18889,-0.275
1673606,-4.13,-3.19,0.32442,-0.209
1673607,-4.045,-3.09,0.32442,-0.209
1673608,-3.868,-2.99,0.32442,-0.209
1673609,-3.745,-2.82,0.38107,-0.187
1673610,-3.587,-2.6,0.32442,-0.209
1673611,-3.332,-2.45,0.38107,-0.187
1673612,-2.817,-2.17,0.58407,-0.121
1673613,-2.628,-2.14,0.74256,-0.077
1673614,-1.818,-1.45,0.66142,-0.099
1673615,-1.637,-1.28,0.74256,-0.077
1673616,-1.683,-1.26,0.74256,-0.077
1673617,-1.2,-0.92,0.58407,-0.121
1673618,-1.207,-0.93,0.58407,-0.121
1673619,-1.044,-0.79,0.74256,-0.077
1673620,-1.111,-0.86,0.82667,-0.055
1673621,-0.72,-0.59,0.91281,-0.033
1673622,-0.715,-0.58,0.91281,-0.033
1673623,-0.294,-0.24,0.91281,-0.033
1673624,0.035,0.03,1,0.011
1673625,0.423,0.36,1,0.011
1673626,0.474,0.41,0.82667,0.055
1673627,0.382,0.33,0.82667,0.055
1673628,0.514,0.44,0.82667,0.055
1673629,1.664,1.49,0.91281,0.033
1673630,1.431,1.33,0.91281,0.033
1673631,1.32,1.24,0.91281,0.033
1673632,1.461,1.35,0.91281,0.033
1673633,1.228,1.17,0.91281,0.033
1673634,0.962,0.95,0.91281,0.033
1673635,1.275,1.2,0.91281,0.033
1673636,1.321,1.23,0.91281,0.033
1673637,1.103,1.05,0.91281,0.033
1673638,1.12,1.07,0.91281,0.033
1673639,1.365,1.23,0.91281,0.033
1673640,1.301,1.2,0.91281,0.033
1673641,1.267,1.2,0.82667,0.055
1673642,1.403,1.28,0.82667,0.055
1673643,1.346,1.28,0.82667,0.055
1673644,1.607,1.63,0.82667,0.055
1673645,1.425,1.52,0.91281,0.033
1673646,1.688,1.93,0.82667,0.055
1673647,1.628,1.8,0.82667,0.055
1673648,1.42,1.54,0.82667,0.055
1673649,1.331,1.48,0.82667,0.055
1673650,0.615,0.74,0.82667,0.055
1673651,0.882,1.04,0.82667,0.055
1673652,0.543,0.66,0.82667,0.055
1673653,0.551,0.68,0.82667,0.055
1673654,0.486,0.55,0.82667,0.055
1673655,0.385,0.44,0.91281,0.033
1673656,0.306,0.33,1,0.011
1673657,0.205,0.22,1,0.011
1673658,-0.932,-1,0.74256,-0.077
1673659,-0.938,-1.02,0.74256,-0.077
1673660,-1.155,-1.32,0.66142,-0.099
1673661,-1.108,-1.28,0.66142,-0.099
1673662,-0.912,-1.1,0.66142,-0.099
1673663,-0.906,-1.12,0.66142,-0.099
1673664,-0.898,-1.13,0.66142,-0.099
1673665,-0.887,-1.14,0.66142,-0.099
1673666,-1.09,-1.45,0.66142,-0.099
1673667,-0.861,-1.13,0.74256,-0.077
1673668,-1.171,-1.6,0.74256,-0.077
1673669,-1.39,-1.93,0.82667,-0.055
1673670,-1.621,-2.35,0.74256,-0.077
1673671,-1.739,-2.7,0.66142,-0.099
1673672,-1.154,-1.67,0.66142,-0.099
1673673,-1.016,-1.43,0.74256,-0.077
1673674,-0.88,-1.2,0.58407,-0.121
1673675,-0.889,-1.25,0.66142,-0.099
1673676,-1.04,-1.54,0.66142,-0.099
1673677,-1.034,-1.58,0.58407,-0.121
1673678,-1.177,-1.92,0.58407,-0.121
1673679,-1.379,-2.43,0.58407,-0.121
1673680,-1.085,-1.8,0.58407,-0.121
1673681,-0.985,-1.62,0.58407,-0.121
1673682,-1.116,-1.93,0.58407,-0.121
1673683,-1.105,-1.92,0.58407,-0.121
1673684,-1.379,-2.6,0.58407,-0.121
1673685,-1.372,-2.63,0.58407,-0.121
1675910,-1.29,-1.19,0.74256,-0.077
1675911,-0.971,-0.87,0.74256,-0.077
1675912,-0.991,-0.88,0.66142,-0.099
1675913,-1.58,-1.36,0.66142,-0.099
1675914,-1.674,-1.42,0.66142,-0.099
1675915,-1.598,-1.33,0.66142,-0.099
1675916,-1.51,-1.25,0.66142,-0.099
1675917,-1.209,-0.97,0.74256,-0.077
1675919,-1.624,-1.33,0.66142,-0.099
1675920,-0.855,-0.65,0.82667,-0.055
1675921,-1.54,-1.08,0.82667,-0.055
1675922,-2.73,-1.87,0.82667,-0.055
1675923,-2.474,-1.69,0.82667,-0.055
1675924,-2.177,-1.46,0.82667,-0.055
1675925,-1.97,-1.33,0.91281,-0.033
1675926,-1.806,-1.23,0.91281,-0.033
1675927,-1.507,-1,0.91281,-0.033
1675928,-1.496,-1.03,0.91281,-0.033
1675929,-1.07,-0.79,0.91281,-0.033
1675930,-1.269,-0.89,0.91281,-0.033
1675931,-1.057,-0.72,0.82667,-0.055
1675932,-1.029,-0.72,0.82667,-0.055
1675933,-1.006,-0.71,0.82667,-0.055
1675934,-0.959,-0.68,0.82667,-0.055
1675935,-0.817,-0.57,0.82667,-0.055
1675936,-0.799,-0.56,0.82667,-0.055
1675937,-0.806,-0.57,0.82667,-0.055
1675938,-0.729,-0.5,0.82667,-0.055
1675939,-1.052,-0.71,0.82667,-0.055
1675940,-0.583,-0.42,0.91281,-0.033
1675941,-1.228,-0.85,0.91281,-0.033
1675942,-0.647,-0.43,0.91281,-0.033
1675943,-1.765,-1.15,0.58407,-0.121
1675944,-1.714,-1.08,0.51122,-0.143
1675945,-1.683,-1.04,0.44342,-0.165
1675946,-1.651,-1.02,0.44342,-0.165
1675947,-1.66,-1.05,0.44342,-0.165
1675948,-1.68,-1.12,0.44342,-0.165
1675949,-1.654,-1.09,0.44342,-0.165
1675950,-1.609,-1.03,0.38107,-0.187
1675951,-1.713,-1.08,0.38107,-0.187
1675952,-1.628,-1.1,0.44342,-0.165
1675953,-1.678,-1.23,0.44342,-0.165
1675954,-1.725,-1.43,0.32442,-0.209
1675955,-2.324,-1.78,0.32442,-0.209
1675956,-1.688,-1.41,0.32442,-0.209
1675957,-1.653,-1.39,0.32442,-0.209
1675958,-2.417,-1.84,0.32442,-0.209
1675959,-2.602,-1.87,0.32442,-0.209
1675960,-2.672,-1.82,0.32442,-0.209
1675961,-2.867,-1.87,0.32442,-0.209
1675962,-3.168,-1.96,0.32442,-0.209
1675963,-3.243,-1.97,0.32442,-0.209
1675964,-3.303,-1.98,0.32442,-0.209
1675965,-3.447,-2.02,0.32442,-0.209
1675966,-3.376,-2.02,0.32442,-0.209
1675967,-3.434,-2.1,0.32442,-0.209
1675968,-3.496,-2.18,0.32442,-0.209
1675969,-3.494,-2.26,0.32442,-0.209
1675970,-3.752,-2.38,0.32442,-0.209
1675971,-4.148,-2.5,0.32442,-0.209
1675972,-4.898,-3.06,0.22844,-0.253
1675973,-4.501,-2.91,0.22844,-0.253
1675974,-4.4,-2.89,0.22844,-0.253
1675975,-4.264,-2.95,0.22844,-0.253
1675976,-4.378,-3.01,0.22844,-0.253
1675977,-4.628,-3.07,0.22844,-0.253
1675978,-4.498,-3.1,0.22844,-0.253
1675979,-4.418,-3.13,0.22844,-0.253
1675980,-4.364,-3.15,0.22844,-0.253
1675981,-4.247,-3.14,0.22844,-0.253
1675982,-5.202,-3.86,0.22844,-0.253
1675983,-5.216,-3.88,0.22844,-0.253
1675984,-5.302,-3.91,0.22844,-0.253
1675985,-5.446,-3.93,0.22844,-0.253
1675986,-5.572,-3.95,0.22844,-0.253
1675987,-5.452,-4,0.27356,-0.231
1675988,-5.522,-4.04,0.44342,-0.165
1675989,-5.688,-4.07,0.44342,-0.165
1675990,-5.836,-4.11,0.38107,-0.187
1675991,-5.892,-4.16,0.32442,-0.209
1675992,-5.872,-4.21,0.32442,-0.209
1675993,-5.916,-4.27,0.32442,-0.209
1675994,-5.998,-4.28,0.27356,-0.231
1675995,-5.625,-4.01,0.27356,-0.231
1675996,-5.27,-3.79,0.22844,-0.253
1675997,-5.335,-3.76,0.27356,-0.231
1675998,-5.565,-3.79,0.27356,-0.231
1675999,-5.887,-4.05,0.22844,-0.253
1676000,-5.53,-3.88,0.22844,-0.253
1676001,-5.17,-3.71,0.12531,-0.319
1676002,-5.333,-3.76,0.12531,-0.319
1676003,-5.373,-3.76,0.15463,-0.297
1676004,-5.24,-3.76,0.10052,-0.341
1676005,-5.252,-3.84,0.12531,-0.319
1676006,-5.083,-3.75,0.12531,-0.319
1676007,-5.388,-3.91,0.12531,-0.319
1676008,-3.945,-2.87,0.32442,-0.209
1676009,-3.803,-2.77,0.32442,-0.209
1676010,-3.642,-2.65,0.32442,-0.209
1676011,-3.458,-2.51,0.38107,-0.187
1676012,-3.21,-2.38,0.38107,-0.187
1676013,-2.94,-2.19,0.38107,-0.187
1676014,-2.609,-1.98,0.58407,-0.121
1676015,-1.846,-1.48,0.66142,-0.099
1676016,-2.037,-1.69,0.58407,-0.121
1676017,-1.64,-1.3,0.74256,-0.077
1676018,-0.785,-0.59,0.74256,-0.077
1676019,-1.097,-0.8,0.74256,-0.077
1676020,-1.058,-0.77,0.82667,-0.055
1676021,-1.003,-0.73,0.91281,-0.033
1676022,-1.142,-0.85,0.91281,-0.033
1676023,-1.032,-0.8,0.91281,-0.033
1676024,-0.647,-0.51,0.91281,-0.033
1676025,-0.043,-0.03,1,-0.011
1676026,0.098,0.08,0.91281,0.033
1676027,0.332,0.27,0.91281,0.033
1676028,0.565,0.46,0.91281,0.033
1676029,0.493,0.4,0.82667,0.055
1676030,1.376,1.13,0.82667,0.055
1676031,1.46,1.22,0.91281,0.033
1676032,1.576,1.35,0.91281,0.033
1676033,1.74,1.55,0.91281,0.033
1676034,1.692,1.48,0.91281,0.033
1676035,1.613,1.47,0.91281,0.033
1676036,1.433,1.34,0.91281,0.033
1676037,1.802,1.59,0.91281,0.033
1676038,1.734,1.54,0.91281,0.033
1676039,1.645,1.47,0.91281,0.033
1676040,1.425,1.31,0.91281,0.033
1676041,1.642,1.45,0.91281,0.033
1676042,1.435,1.29,0.91281,0.033
1676043,1.421,1.27,0.91281,0.033
1676044,1.389,1.23,0.82667,0.055
1676045,1.276,1.2,0.82667,0.055
1676046,1.31,1.33,0.82667,0.055
1676047,1.787,1.82,0.82667,0.055
1676048,1.785,1.87,0.74256,0.077
1676049,1.313,1.31,0.66142,0.099
1676050,1.168,1.19,0.74256,0.077
1676051,1.377,1.54,0.74256,0.077
1676052,1.047,1.17,0.82667,0.055
1676053,0.835,0.88,0.82667,0.055
1676054,0.737,0.85,0.82667,0.055
1676055,0.666,0.81,0.74256,0.077
1676056,0.735,0.82,0.91281,0.033
1676057,0.613,0.66,0.91281,0.033
1676058,0.515,0.53,0.91281,0.033
1676059,0.387,0.4,1,0.011
1676060,-1.453,-1.49,0.74256,-0.077
1676061,-1.017,-1.06,0.66142,-0.099
1676062,-0.998,-1.08,0.74256,-0.077
1676063,-1.557,-1.79,0.74256,-0.077
1676064,-1.593,-1.83,0.66142,-0.099
1676065,-1.455,-1.74,0.66142,-0.099
1676066,-1.06,-1.35,0.66142,-0.099
1676067,-0.907,-1.18,0.58407,-0.121
1676068,-1.573,-2.15,0.58407,-0.121
1676069,-1,-1.38,0.58407,-0.121
1676070,-1.027,-1.45,0.66142,-0.099
1676071,-1.247,-1.8,0.74256,-0.077
1676072,-1.488,-2.19,0.74256,-0.077
1676073,-1.517,-2.28,0.66142,-0.099
1676074,-1.715,-2.57,0.58407,-0.121
1676075,-1.095,-1.56,0.74256,-0.077
1676076,-0.944,-1.3,0.66142,-0.099
1676077,-0.851,-1.16,0.58407,-0.121
1676078,-0.876,-1.24,0.58407,-0.121
1676079,-1.07,-1.63,0.58407,-0.121
1676080,-1.119,-1.77,0.58407,-0.121
1676081,-1.053,-1.69,0.58407,-0.121
1676082,-0.905,-1.42,0.58407,-0.121
1676083,-0.805,-1.26,0.58407,-0.121
1676084,-1.081,-1.84,0.58407,-0.121
1676085,-1.125,-1.95,0.58407,-0.121
1676086,-1.316,-2.43,0.58407,-0.121
1676087,-1.265,-2.3,0.58407,-0.121
1676088,-1.369,-2.72,0.58407,-0.121
1678314,-1.755,-1.55,0.66142,-0.099
1678315,-1.884,-1.59,0.66142,-0.099
1678316,-2,-1.68,0.66142,-0.099
1678317,-2.012,-1.66,0.66142,-0.099
1678318,-1.729,-1.35,0.74256,-0.077
1678319,-1.568,-1.24,0.74256,-0.077
1678322,-0.841,-0.64,0.82667,-0.055
1678323,-0.825,-0.59,0.82667,-0.055
1678324,-2.811,-1.93,0.82667,-0.055
1678325,-2.496,-1.7,0.82667,-0.055
1678326,-2.156,-1.45,0.82667,-0.055
1678327,-1.871,-1.25,0.82667,-0.055
1678328,-1.68,-1.14,0.82667,-0.055
1678329,-1.476,-1,0.82667,-0.055
1678330,-1.349,-0.94,0.82667,-0.055
1678331,-1.249,-0.88,0.82667,-0.055
1678332,-1.029,-0.71,0.82667,-0.055
1678333,-0.743,-0.49,0.74256,-0.077
1678334,-0.696,-0.47,0.74256,-0.077
1678335,-0.69,-0.47,0.74256,-0.077
1678336,-0.627,-0.43,0.74256,-0.077
1678337,-0.705,-0.47,0.74256,-0.077
1678338,-0.628,-0.43,0.74256,-0.077
1678339,-0.945,-0.62,0.74256,-0.077
1678340,-0.987,-0.65,0.74256,-0.077
1678341,-2.228,-1.45,0.74256,-0.077
1678342,-1.4,-0.96,0.82667,-0.055
1678343,-1.192,-0.81,0.82667,-0.055
1678344,-1.73,-1.18,0.44342,-0.165
1678345,-1.776,-1.18,0.51122,-0.143
1678346,-1.739,-1.13,0.58407,-0.121
1678347,-1.688,-1.06,0.44342,-0.165
1678348,-1.639,-0.99,0.44342,-0.165
1678349,-1.634,-1.01,0.44342,-0.165
1678350,-1.65,-1.07,0.44342,-0.165
1678351,-1.615,-1.03,0.38107,-0.187
1678352,-1.715,-1.07,0.38107,-0.187
1678353,-1.723,-1.1,0.38107,-0.187
1678354,-1.621,-1.1,0.44342,-0.165
1678355,-1.688,-1.27,0.44342,-0.165
1678356,-2.262,-1.74,0.32442,-0.209
1678357,-2.635,-1.92,0.32442,-0.209
1678358,-2.062,-1.63,0.32442,-0.209
1678359,-1.562,-1.35,0.27356,-0.231
1678360,-1.681,-1.39,0.32442,-0.209
1678361,-2.693,-2,0.32442,-0.209
1678362,-2.585,-1.84,0.32442,-0.209
1678363,-2.782,-1.85,0.32442,-0.209
1678364,-2.895,-1.88,0.32442,-0.209
1678365,-3.05,-1.92,0.32442,-0.209
1678366,-3.2,-1.96,0.32442,-0.209
1678367,-3.425,-2.01,0.32442,-0.209
1678368,-3.258,-1.99,0.32442,-0.209
1678369,-3.264,-2.07,0.32442,-0.209
1678370,-3.286,-2.16,0.32442,-0.209
1678371,-3.376,-2.25,0.32442,-0.209
1678372,-3.8,-2.4,0.32442,-0.209
1678373,-4.16,-2.52,0.32442,-0.209
1678374,-4.262,-2.62,0.32442,-0.209
1678375,-4.352,-2.85,0.22844,-0.253
1678376,-4.268,-2.92,0.22844,-0.253
1678377,-4.306,-2.98,0.22844,-0.253
1678378,-4.382,-3.04,0.22844,-0.253
1678379,-4.638,-3.1,0.22844,-0.253
1678380,-4.662,-3.14,0.22844,-0.253
1678381,-4.72,-3.17,0.22844,-0.253
1678382,-4.716,-3.2,0.22844,-0.253
1678383,-4.654,-3.21,0.22844,-0.253
1678384,-5.107,-3.55,0.22844,-0.253
1678385,-5.383,-3.72,0.22844,-0.253
1678386,-5.628,-3.85,0.22844,-0.253
1678387,-5.66,-3.87,0.22844,-0.253
1678388,-5.694,-3.9,0.22844,-0.253
1678389,-5.674,-3.94,0.22844,-0.253
1678390,-5.698,-3.97,0.38107,-0.187
1678391,-5.808,-4.02,0.38107,-0.187
1678392,-6.004,-4.05,0.38107,-0.187
1678393,-6.03,-4.1,0.38107,-0.187
1678394,-6.038,-4.15,0.38107,-0.187
1678395,-6.064,-4.2,0.32442,-0.209
1678396,-6.118,-4.26,0.32442,-0.209
1678397,-6.278,-4.3,0.32442,-0.209
1678398,-6.452,-4.35,0.32442,-0.209
1678399,-6.42,-4.33,0.27356,-0.231
1678400,-6.83,-4.43,0.27356,-0.231
1678401,-5.873,-3.93,0.27356,-0.231
1678402,-5.77,-4.04,0.22844,-0.253
1678403,-5.137,-3.75,0.12531,-0.319
1678404,-5.187,-3.74,0.12531,-0.319
1678405,-5.523,-3.86,0.22844,-0.253
1678406,-5.767,-3.94,0.22844,-0.253
1678407,-5.613,-3.86,0.18889,-0.275
1678408,-5.547,-3.82,0.15463,-0.297
1678409,-5.407,-3.76,0.12531,-0.319
1678410,-3.725,-2.58,0.32442,-0.209
1678411,-3.605,-2.48,0.38107,-0.187
1678412,-3.412,-2.37,0.38107,-0.187
1678413,-3.153,-2.27,0.38107,-0.187
1678414,-2.739,-2.1,0.58407,-0.121
1678415,-1.783,-1.41,0.51122,-0.143
1678416,-1.801,-1.44,0.66142,-0.099
1678417,-1.867,-1.51,0.66142,-0.099
1678418,-2.042,-1.71,0.58407,-0.121
1678419,-1.829,-1.47,0.82667,-0.055
1678420,-1.53,-1.19,0.82667,-0.055
1678421,-1.09,-0.8,0.82667,-0.055
1678422,-0.791,-0.56,0.91281,-0.033
1678423,-0.849,-0.61,0.91281,-0.033
1678424,-0.924,-0.67,0.91281,-0.033
1678425,-0.519,-0.38,1,-0.011
1678426,-0.429,-0.32,1,-0.011
1678427,-0.383,-0.3,1,-0.011
1678428,-0.406,-0.33,1,-0.011
1678429,0.52,0.42,0.91281,0.033
1678430,0.492,0.4,0.82667,0.055
1678431,1.282,1.05,0.82667,0.055
1678432,1.29,1.05,0.91281,0.033
1678433,1.324,1.09,0.91281,0.033
1678434,1.294,1.05,0.91281,0.033
1678435,1.352,1.11,0.91281,0.033
1678436,1.344,1.1,0.91281,0.033
1678437,1.486,1.25,0.91281,0.033
1678438,1.576,1.35,0.91281,0.033
1678439,1.554,1.32,0.91281,0.033
1678440,1.494,1.24,0.91281,0.033
1678441,1.554,1.3,0.91281,0.033
1678442,1.676,1.43,0.91281,0.033
1678443,1.476,1.18,0.82667,0.055
1678444,1.688,1.41,0.82667,0.055
1678445,1.67,1.38,0.82667,0.055
1678446,1.579,1.38,0.91281,0.033
1678447,1.149,1.09,0.91281,0.033
1678448,1.154,1.11,0.82667,0.055
1678449,1.186,1.14,0.82667,0.055
1678450,1.795,1.79,0.74256,0.077
1678451,1.645,1.59,0.66142,0.099
1678452,1.448,1.5,0.66142,0.099
1678453,1.3,1.39,0.74256,0.077
1678454,1.192,1.22,0.82667,0.055
1678455,1.103,1.11,0.82667,0.055
1678456,0.983,1.05,0.91281,0.033
1678457,1.094,1.16,0.91281,0.033
1678458,0.997,1.06,0.91281,0.033
1678459,0.839,0.87,0.91281,0.033
1678460,0.675,0.68,0.91281,0.033
1678461,0.549,0.53,1,0.011
1678462,0.24,0.23,1,0.011
1678463,-1.449,-1.46,0.74256,-0.077
1678464,-1.048,-1.12,0.74256,-0.077
1678465,-1.068,-1.14,0.74256,-0.077
1678466,-1.433,-1.6,0.82667,-0.055
1678467,-1.94,-2.24,0.74256,-0.077
1678468,-1.945,-2.34,0.66142,-0.099
1678469,-1.562,-1.97,0.66142,-0.099
1678470,-1.155,-1.52,0.58407,-0.121
1678471,-1.653,-2.3,0.58407,-0.121
1678472,-0.983,-1.39,0.58407,-0.121
1678473,-1.07,-1.55,0.66142,-0.099
1678474,-1.101,-1.61,0.66142,-0.099
1678475,-1.343,-2,0.66142,-0.099
1678476,-1.529,-2.19,0.66142,-0.099
1678477,-1.117,-1.58,0.74256,-0.077
1678478,-1.004,-1.39,0.82667,-0.055
1678479,-0.875,-1.19,0.58407,-0.121
1678480,-0.82,-1.13,0.58407,-0.121
1678481,-0.86,-1.23,0.58407,-0.121
1678482,-0.958,-1.44,0.66142,-0.099
1678483,-0.826,-1.23,0.66142,-0.099
1678484,-0.693,-1.02,0.51122,-0.143
1678485,-0.723,-1.09,0.66142,-0.099
1678486,-0.792,-1.23,0.58407,-0.121
1678487,-0.884,-1.42,0.58407,-0.121
1678488,-1.031,-1.74,0.58407,-0.121
1678489,-1.272,-2.29,0.58407,-0.121
1678490,-1.367,-2.66,0.58407,-0.121
1680717,-1.671,-1.42,0.66142,-0.099
1680718,-1.79,-1.48,0.66142,-0.099
1680719,-1.551,-1.22,0.66142,-0.099
1680720,-2.037,-1.57,0.66142,-0.099
1680724,-1.16,-0.89,0.66142,-0.099
1680725,-0.963,-0.7,0.82667,-0.055
1680726,-0.839,-0.6,0.82667,-0.055
1680727,-1.09,-0.76,0.82667,-0.055
1680728,-2.211,-1.53,0.82667,-0.055
1680729,-1.923,-1.34,0.82667,-0.055
1680730,-1.676,-1.18,0.82667,-0.055
1680731,-1.413,-0.99,0.82667,-0.055
1680732,-1.089,-0.74,0.82667,-0.055
1680733,-0.834,-0.56,0.74256,-0.077
1680734,-0.707,-0.47,0.74256,-0.077
1680735,-0.573,-0.37,0.74256,-0.077
1680736,-0.672,-0.44,0.74256,-0.077
1680737,-0.885,-0.57,0.74256,-0.077
1680738,-1.075,-0.69,0.74256,-0.077
1680739,-1.015,-0.66,0.74256,-0.077
1680740,-0.855,-0.57,0.74256,-0.077
1680741,-1.188,-0.76,0.74256,-0.077
1680742,-2.075,-1.3,0.74256,-0.077
1680743,-1.985,-1.25,0.74256,-0.077
1680744,-1.825,-1.2,0.44342,-0.165
1680745,-1.46,-0.96,0.44342,-0.165
1680746,-1.794,-1.19,0.51122,-0.143
1680747,-1.764,-1.15,0.58407,-0.121
1680748,-1.735,-1.12,0.58407,-0.121
1680749,-1.684,-1.05,0.44342,-0.165
1680750,-1.631,-0.98,0.38107,-0.187
1680751,-1.723,-1.04,0.38107,-0.187
1680752,-1.61,-1,0.38107,-0.187
1680753,-1.87,-1.14,0.38107,-0.187
1680754,-2.245,-1.35,0.32442,-0.209
1680755,-1.718,-1.1,0.38107,-0.187
1680756,-1.635,-1.15,0.44342,-0.165
1680757,-1.628,-1.16,0.44342,-0.165
1680758,-2.605,-1.88,0.32442,-0.209
1680759,-2.565,-1.82,0.32442,-0.209
1680760,-2.37,-1.81,0.32442,-0.209
1680761,-1.633,-1.37,0.32442,-0.209
1680762,-1.722,-1.41,0.32442,-0.209
1680763,-2.378,-1.81,0.32442,-0.209
1680764,-2.557,-1.78,0.32442,-0.209
1680765,-2.582,-1.79,0.32442,-0.209
1680766,-2.737,-1.84,0.32442,-0.209
1680767,-2.928,-1.89,0.32442,-0.209
1680768,-3.088,-1.93,0.32442,-0.209
1680769,-3.335,-1.99,0.32442,-0.209
1680770,-3.202,-1.97,0.32442,-0.209
1680771,-3.232,-2.06,0.32442,-0.209
1680772,-3.246,-2.15,0.32442,-0.209
1680773,-3.384,-2.27,0.27356,-0.231
1680774,-3.794,-2.43,0.32442,-0.209
1680775,-4.138,-2.56,0.32442,-0.209
1680776,-4.264,-2.66,0.27356,-0.231
1680777,-4.199,-2.73,0.27356,-0.231
1680778,-3.355,-2.28,0.27356,-0.231
1680779,-3.477,-2.49,0.27356,-0.231
1680780,-4.46,-3.09,0.22844,-0.253
1680781,-4.726,-3.15,0.22844,-0.253
1680782,-4.636,-3.18,0.22844,-0.253
1680783,-4.714,-3.22,0.22844,-0.253
1680784,-4.758,-3.24,0.22844,-0.253
1680785,-4.884,-3.25,0.22844,-0.253
1680786,-5.14,-3.4,0.22844,-0.253
1680787,-5.118,-3.39,0.22844,-0.253
1680788,-5.413,-3.56,0.22844,-0.253
1680789,-5.308,-3.55,0.22844,-0.253
1680790,-5.662,-3.86,0.22844,-0.253
1680791,-5.574,-3.9,0.22844,-0.253
1680792,-5.588,-3.94,0.22844,-0.253
1680793,-5.822,-3.97,0.38107,-0.187
1680794,-5.84,-4.02,0.38107,-0.187
1680795,-5.886,-4.06,0.38107,-0.187
1680796,-5.878,-4.11,0.44342,-0.165
1680797,-5.836,-4.16,0.32442,-0.209
1680798,-5.866,-4.22,0.32442,-0.209
1680799,-6.032,-4.26,0.32442,-0.209
1680800,-6.302,-4.31,0.32442,-0.209
1680801,-6.614,-4.34,0.32442,-0.209
1680802,-6.522,-4.39,0.27356,-0.231
1680803,-6.025,-4.08,0.27356,-0.231
1680804,-5.7,-4.07,0.27356,-0.231
1680805,-5.17,-3.82,0.12531,-0.319
1680806,-4.977,-3.71,0.12531,-0.319
1680807,-5.423,-3.87,0.15463,-0.297
1680808,-5.763,-3.98,0.22844,-0.253
1680809,-6.267,-4.14,0.22844,-0.253
1680810,-6.29,-4.13,0.22844,-0.253
1680811,-5.727,-3.92,0.22844,-0.253
1680812,-3.398,-2.38,0.38107,-0.187
1680813,-3.215,-2.29,0.38107,-0.187
1680814,-3.083,-2.14,0.38107,-0.187
1680815,-2.797,-2.02,0.38107,-0.187
1680816,-1.91,-1.47,0.58407,-0.121
1680817,-2.165,-1.77,0.66142,-0.099
1680818,-2.147,-1.82,0.58407,-0.121
